# RS;CS;LS;MS;PS
5.107421514312096011e-01;5.685510926438904766e-01;6.860961064943055243e-01;5.696144967682365001e-01;5.267605417051397509e-01
4.999955360766172308e-01;5.664803993182367936e-01;6.586287638990340199e-01;5.740784027270516843e-01;5.316820874928981366e-01
4.891183431952664251e-01;5.240183431952661897e-01;6.422615384615384393e-01;5.000000000000000000e-01;5.284319526627219155e-01
4.820915217939029662e-01;4.416427311665407363e-01;6.326155832703455051e-01;5.444696397077349870e-01;4.583616780045351446e-01
4.682036281179137727e-01;4.643614512471654354e-01;6.232467120181405251e-01;5.634285714285713897e-01;4.977111111111111041e-01
4.936886400000000119e-01;4.583340800000000326e-01;6.415766400000003644e-01;5.299468800000000090e-01;5.030457599999998974e-01
5.081661157024793818e-01;5.096409090909089779e-01;6.658008264462808024e-01;5.442285123966942306e-01;5.560900826446283363e-01
4.877635666600568243e-01;4.667714323484699612e-01;6.195862251305438440e-01;5.441678233855506974e-01;5.150872496529843581e-01
4.862567425134852184e-01;5.933814867629734202e-01;6.857080414160828807e-01;5.000000000000000000e-01;5.320069440138878170e-01
4.923332672351112826e-01;5.743363738515432360e-01;6.525391631965099526e-01;5.697610549276224123e-01;5.247475047921210667e-01
4.859245348938771025e-01;4.832247357847846425e-01;6.506048563193291834e-01;4.777264389903047581e-01;4.831321512795878625e-01
4.881848790939700145e-01;5.603484338332820336e-01;5.981552902765023827e-01;4.452137536986022770e-01;4.495005611672277523e-01
4.996043315285298991e-01;5.887786339025407045e-01;6.756158892128278914e-01;4.537265722615577146e-01;5.020501874219074345e-01
5.303772189349116317e-01;5.868999630177514915e-01;6.468754622781063279e-01;4.440306028106510983e-01;5.052242048816568687e-01
4.833099568997005768e-01;5.138662429688070077e-01;6.598111622470593796e-01;5.493345021550148921e-01;5.873252246329166981e-01
5.290405275569918242e-01;4.831976591842081503e-01;6.409725740239321512e-01;5.084478993798583479e-01;4.935448510786969445e-01
5.047686876065252681e-01;5.474770716662606951e-01;6.518736303871439652e-01;5.000000000000000000e-01;5.027091956821687635e-01
4.711478260869566004e-01;4.670650283553874349e-01;6.366555765595464100e-01;5.423266540642720512e-01;5.710888468809074414e-01
4.900182074910819918e-01;5.178570897740782941e-01;6.678035820451843074e-01;5.193924643281807585e-01;5.114105231866824530e-01
4.799628005325397573e-01;4.803700368078942518e-01;6.271235022319676666e-01;5.000000000000000000e-01;5.167096092098049098e-01
5.020878124160171874e-01;5.838957941413593922e-01;6.348928379467883021e-01;5.433811475409834335e-01;5.511814700349372265e-01
4.821340799999998539e-01;4.845459200000000743e-01;6.121743999999997854e-01;4.957683199999998180e-01;5.299353599999999664e-01
4.965490443184203961e-01;5.767443814324721973e-01;6.638909892879645280e-01;5.499254358328081738e-01;5.371938668346986079e-01
4.673157596371881883e-01;6.334098639455779667e-01;6.692127267573699800e-01;5.246145124716554697e-01;5.234226190476189977e-01
5.018976757369614239e-01;6.060763888888890394e-01;6.428670634920634619e-01;5.000000000000000000e-01;5.565844671201815030e-01
5.332147073705516549e-01;4.949106088716479501e-01;6.750269860010120748e-01;5.000000000000000000e-01;5.364791701804690893e-01
4.773217975206611174e-01;4.912141299357210000e-01;6.637396694214878767e-01;5.123415977961431889e-01;5.520563590449952818e-01
5.156657235939641204e-01;5.730885631001371161e-01;6.775424382716049854e-01;6.159533607681758616e-01;5.641876714677642735e-01
5.142830066568042646e-01;6.371796412721891789e-01;6.664127218934911001e-01;6.671588387573964551e-01;6.389487795857986541e-01
5.068283848586877527e-01;4.735919804101622610e-01;5.666294255688193449e-01;5.223604734210796074e-01;4.804902560963166813e-01
4.981858710562411252e-01;5.097732338820302189e-01;5.638022976680385767e-01;4.659113511659808693e-01;5.981280006858711307e-01
5.211442176870747511e-01;4.472589569160998479e-01;5.960984126984130160e-01;5.351392290249433747e-01;5.217197278911565039e-01
5.126331313775508436e-01;5.088046077806120948e-01;5.399960140306121481e-01;4.748282047193875255e-01;6.134028220663265696e-01
4.974797604992408639e-01;6.090651880586944733e-01;6.171506577837748697e-01;5.000000000000000000e-01;6.261017878225669797e-01
4.876133471580734180e-01;5.618908473937225256e-01;6.728075219153546449e-01;5.771764539541898165e-01;5.992610048072390949e-01
5.171919753086421379e-01;5.628913580246914794e-01;6.714314814814814625e-01;4.965555555555555278e-01;5.508493827160495515e-01
4.917170778834720757e-01;5.165019322235435695e-01;6.450917806183115166e-01;5.000000000000000000e-01;5.822157401902494644e-01
4.899249107330392872e-01;4.610076664566268301e-01;6.861531190926275503e-01;5.027565112371350509e-01;5.274929111531193593e-01
5.124304709141274117e-01;4.566692520775622044e-01;5.989806094182826834e-01;4.748747922437674407e-01;5.216675900277008004e-01
4.654746875394523142e-01;6.075653326600174431e-01;6.068450953162479733e-01;5.597203635904560715e-01;5.619252619618734235e-01
4.773227760654691343e-01;5.616032522053351350e-01;6.339254968647037858e-01;5.687623551918377096e-01;5.910436815814646971e-01
4.866792180740266427e-01;5.176181701650376388e-01;5.773057202371412178e-01;5.293831116808205284e-01;4.133768626822624803e-01
5.184443123265950470e-01;5.176403752146913062e-01;6.291636940150613366e-01;5.033822169375082867e-01;5.621449332804860921e-01
5.055085829072316628e-01;5.208546384222058068e-01;6.054209276844410015e-01;4.899863038714390440e-01;4.499488677867056197e-01
4.777087198515772015e-01;4.946424354865914808e-01;6.086970821386404884e-01;5.000000000000000000e-01;5.570678023275423829e-01
5.395120000000001026e-01;4.700560000000000294e-01;6.875639999999998420e-01;5.142729999999999801e-01;5.622959999999997960e-01
5.248810530129212060e-01;4.732333051563821780e-01;5.988256249245264007e-01;5.000000000000000000e-01;4.759763313609468582e-01
5.050307183364839414e-01;4.597642958412099246e-01;6.159056001890358401e-01;5.112564981096408001e-01;4.857455103969753885e-01
4.832354080578511457e-01;6.193950154958676180e-01;7.374218750000001155e-01;5.000000000000000000e-01;4.943840392561985042e-01
5.086224112426037669e-01;5.590024038461536282e-01;6.770904215976331075e-01;5.000000000000000000e-01;4.855006471893492659e-01
4.885177599999999121e-01;5.280428799999998812e-01;6.337862400000001672e-01;5.090083199999998476e-01;5.536454400000000442e-01
5.238062283737024982e-01;4.961993079584774979e-01;6.170615916955015656e-01;4.575508650519031217e-01;4.674519031141868286e-01
4.878441488581348184e-01;5.661042104748398307e-01;5.439476258007724940e-01;4.584561592253903473e-01;5.792760037165632925e-01
5.091800291545190982e-01;6.802915451895042986e-01;6.388593294460641614e-01;5.039431486880465716e-01;6.160985006247396978e-01
5.098858775510203278e-01;6.232625306122449027e-01;6.409453061224490433e-01;5.748986122448977998e-01;5.927453061224492448e-01
5.092082440567290424e-01;6.368268544026119971e-01;6.121161106009589403e-01;5.477813488419548404e-01;6.262202836445261989e-01
5.196736326530611016e-01;6.038662857142856888e-01;6.323660408163267466e-01;5.000000000000000000e-01;6.003103673469388779e-01
4.825982513850416433e-01;5.450856994459832849e-01;5.433582929362880121e-01;5.517202648891966765e-01;5.568576869806094454e-01
5.160901249256395484e-01;5.071795062462819415e-01;6.332867340868533201e-01;5.590065437239737367e-01;5.677267995240929954e-01
5.118272210743802786e-01;5.376485020661156966e-01;6.601065340909090251e-01;4.787713068181818077e-01;5.089372417355371159e-01
4.657547397657289534e-01;4.438129452964619803e-01;6.226784204806182776e-01;4.854111822243688534e-01;5.389155899046013110e-01
5.047458036469025799e-01;5.112118101678538862e-01;5.837706798695808663e-01;4.728746528197078636e-01;5.307317956768505818e-01
5.037138515831783847e-01;5.235805313204588973e-01;6.220159788256052202e-01;5.048093324183900998e-01;6.524674051563570387e-01
5.016778890665767321e-01;4.956304183149565779e-01;5.653290968773674319e-01;5.179551384563592098e-01;5.289979799680160077e-01
4.781359375000001077e-01;5.052140625000000052e-01;5.737781250000001387e-01;4.921078124999999637e-01;5.621007812500002920e-01
4.875038580246915942e-01;5.122363683127570955e-01;6.418908607681755862e-01;4.758907750342936671e-01;5.405028292181071059e-01
5.034376543209879706e-01;6.369296296296296234e-01;7.356351851851852253e-01;6.025401234567900888e-01;6.456314814814816394e-01
5.019762370950519026e-01;5.009353862584551287e-01;6.275961196155218635e-01;5.000000000000000000e-01;5.043195977216090586e-01
5.080301228695995874e-01;6.130076628352492119e-01;7.166818602193157917e-01;6.035440613026820111e-01;6.199821640903687703e-01
4.822000905387052172e-01;6.135440244454501979e-01;5.464141014033502275e-01;5.226986192847440371e-01;6.065589633318242413e-01
4.822463768115942129e-01;4.161783238815374153e-01;5.904526360008403030e-01;5.070289855072463991e-01;5.476580550304555040e-01
4.968310322156479497e-01;4.389924391847469520e-01;5.642455621301771806e-01;4.807807363576596105e-01;5.250410913872450847e-01
5.225281141868510781e-01;4.909731833910035981e-01;6.028957612456745663e-01;4.425216262975778525e-01;5.503427768166090361e-01
5.027467860422405455e-01;4.700723140495866037e-01;6.213877410468322537e-01;5.118790174471994359e-01;5.619146005509642050e-01
5.310995048907134475e-01;4.510521072334257031e-01;6.076423439198163079e-01;5.193121301775146526e-01;5.545987803405383332e-01
4.696579142011834129e-01;4.841290680473372965e-01;6.278693602071007129e-01;5.289080991124260889e-01;5.000966161242604846e-01
5.008980896294168428e-01;4.982943119793163400e-01;6.496739442688883592e-01;5.000000000000000000e-01;5.697899310542948736e-01
4.863462395957192097e-01;4.452604785969082601e-01;6.702939209274670906e-01;5.253883026159333891e-01;5.731305737217600171e-01
4.765225991078193557e-01;5.071379723928963745e-01;6.681921765844626160e-01;5.474038380607695320e-01;5.781716606346265497e-01
4.977000000000001978e-01;4.680131944444443914e-01;6.448961805555555316e-01;4.913927083333334833e-01;5.820329861111115388e-01
5.000892857142855696e-01;4.729520251978340806e-01;6.704705070803832490e-01;5.490414150354019363e-01;5.554561901291126258e-01
5.032721831612669838e-01;4.379463332146670274e-01;5.547186498754006490e-01;5.328576673193305968e-01;5.267272605909575356e-01
5.185062499999999464e-01;5.763812499999999561e-01;6.783726562500000945e-01;5.000000000000000000e-01;6.005046874999998563e-01
4.777830624917426272e-01;4.936385255648038650e-01;6.047172678028802650e-01;5.106156691769058176e-01;5.464394239661778396e-01
5.008870542415513327e-01;5.273366059475029788e-01;6.310828025477709380e-01;4.613223660189053055e-01;4.933680879548865694e-01
5.085195824744530579e-01;4.658308846103241252e-01;6.656765054164290873e-01;5.000000000000000000e-01;4.642653830972324758e-01
4.873062500000001074e-01;4.898921874999999093e-01;6.562212890624996575e-01;5.505291015624996787e-01;5.843728515624999620e-01
4.952343609158105231e-01;4.770807042845981449e-01;6.152713178294574314e-01;4.950039060152633397e-01;4.632969773451114381e-01
5.158260416666666792e-01;5.234711805555555264e-01;5.403600694444444796e-01;4.464902777777781107e-01;4.939486111111113242e-01
5.180457136768075177e-01;4.572081623954392104e-01;6.219537535297564590e-01;5.007872023016675112e-01;5.184594277798496575e-01
5.161448688271603746e-01;5.559049479166666696e-01;6.379021990740739723e-01;5.563469328703705141e-01;5.502555941358027169e-01
5.118013746070646519e-01;4.798604081197719862e-01;6.027326975331663839e-01;5.521026692951143122e-01;5.286299216793647338e-01
5.079175275482095131e-01;5.160970500459136634e-01;5.929074839302111988e-01;5.439198806244259776e-01;5.212959136822771233e-01
5.130114604564134373e-01;5.429354472250992325e-01;6.264074977446623116e-01;5.000000000000000000e-01;5.438198737010923045e-01
5.150535670805943544e-01;5.457483158834511849e-01;6.164507750994234758e-01;5.368931093255416842e-01;5.096388280172062801e-01
4.951414022388687664e-01;6.124551805403584126e-01;6.320204528238363428e-01;5.042349128861204344e-01;4.992168167662655032e-01
5.332999081985737577e-01;5.850819151189885492e-01;5.862742744156487218e-01;5.974073158675234918e-01;5.886815902831721292e-01
4.949451384757750927e-01;5.941678233855509639e-01;6.115268689272257419e-01;5.968771895036020236e-01;5.450707250974951013e-01
4.921916457989239380e-01;4.856617294474929736e-01;6.446552826469175157e-01;5.000000000000000000e-01;5.997868826256061991e-01
5.127545932654872241e-01;4.880797076702412252e-01;6.319599071101701382e-01;4.814783826241377795e-01;5.144863738815653731e-01
4.861582990397803616e-01;4.808342935528122641e-01;6.502754458161865703e-01;5.363017832647464234e-01;4.947580246913579893e-01
4.844879345015798422e-01;4.579783108302210581e-01;6.406711433496122821e-01;5.058043665613327633e-01;5.423197357081300796e-01
4.638872609089456645e-01;5.194453620331398458e-01;6.428517768661091702e-01;5.000000000000000000e-01;5.449096915126004914e-01
4.826098363223431664e-01;5.208747748453285142e-01;6.158246534575926301e-01;4.917342783303312870e-01;5.366743676090529602e-01
5.018541592500294080e-01;5.819676832403782862e-01;6.732140738103712385e-01;4.971276848225942846e-01;5.398490961591707604e-01
4.802927096433931009e-01;4.971424804251690643e-01;6.033865471215872356e-01;5.370282770092091873e-01;5.227907825875290904e-01
5.086963765097878287e-01;4.504763640149936910e-01;6.647022074135776615e-01;4.864967721782590959e-01;5.161172428154936487e-01
4.660244897959182619e-01;6.082784580498865612e-01;6.362575963718822836e-01;4.991342403628118984e-01;5.066793650793652848e-01
4.820319234421798216e-01;6.264507999123385407e-01;6.953546643290234863e-01;4.870366717802612766e-01;5.009160639929869374e-01
4.953324263038549891e-01;6.366480725623582249e-01;6.389056689342403894e-01;5.762226757369615093e-01;5.723179138321995429e-01
4.996841620470522938e-01;6.675709843158462720e-01;6.435898205110868187e-01;5.888634058950783512e-01;6.578774844510543174e-01
4.978723346526525706e-01;6.678280238359297627e-01;6.930101848742917792e-01;5.000000000000000000e-01;6.551093949784464465e-01
5.117193243205614417e-01;6.703112643406103910e-01;6.805308462352415155e-01;6.002884307473822512e-01;6.537829799231453798e-01
4.900771281309076466e-01;4.908735157726841214e-01;5.788347338728732083e-01;4.901500472589791491e-01;5.171545294777883939e-01
4.959937408107540913e-01;4.446978365889516782e-01;5.725169922285234803e-01;5.240329342575088534e-01;5.246339844570467870e-01
4.905004273504274259e-01;4.762268573307033570e-01;5.767288954635106935e-01;5.000000000000000000e-01;5.455754109138725161e-01
4.889864897959184109e-01;4.704660816326529105e-01;5.992820000000002034e-01;4.875418367346938675e-01;5.452928979591836756e-01
4.993235689330823845e-01;6.710861058855147609e-01;6.613361999462509244e-01;5.843588282719697213e-01;6.510082235958073449e-01
4.925206582651902032e-01;5.975110760600989002e-01;6.145782214781357888e-01;5.000000000000000000e-01;5.940572832833584949e-01
5.002805856794023676e-01;6.118820022981901197e-01;5.969359783467392822e-01;5.370288261275496522e-01;5.861341927607007785e-01
5.041170925116970070e-01;6.141819197554332366e-01;6.613712261698776462e-01;5.322719407825823312e-01;5.847983799008387162e-01
5.178818046458213420e-01;6.345502073192718084e-01;6.608478390054014495e-01;5.655329540826206092e-01;5.960309877210904217e-01
4.985072744470969708e-01;6.291144543038601489e-01;6.183050313048962243e-01;5.802099004549343686e-01;6.118458627989729059e-01
5.176696996881541279e-01;6.322111153829722552e-01;6.532972361057712840e-01;5.407426630783032095e-01;6.056254004869920937e-01
5.290714092820492098e-01;6.031837120481464698e-01;5.997394004860922001e-01;5.879221480652754295e-01;5.899961421241461945e-01
5.008724897959185851e-01;6.495888979591838419e-01;6.620177959183672911e-01;5.724675918367350125e-01;6.573843265306124062e-01
5.169118223703559334e-01;6.371436623860404769e-01;6.292680864621117420e-01;5.762700960690131380e-01;6.095327663954513975e-01
5.149807915805784120e-01;6.463568569214876991e-01;6.728957902892561682e-01;5.683952091942149343e-01;6.499328512396697066e-01
4.992819775662172832e-01;6.252341172589315210e-01;6.305172495051369896e-01;5.587672023753418316e-01;6.044854604581019197e-01
5.134645112640210396e-01;5.873689791686306227e-01;6.051860448675649984e-01;5.253216608539917898e-01;5.405560137619002115e-01
4.988235434007137203e-01;5.583317479191438615e-01;6.425483947681333019e-01;5.828118906064208016e-01;6.009712247324613399e-01
4.940333236882715751e-01;5.805497685185183609e-01;6.553549382716049587e-01;5.702440200617284738e-01;5.571841242283950280e-01
5.151978386512089392e-01;6.357516842789233680e-01;6.285014192401079391e-01;5.443362060121061941e-01;6.313551178140279774e-01
4.977198024767562345e-01;6.081509201033911127e-01;6.450810153929247281e-01;5.572302380309405168e-01;6.330984529917826897e-01
5.059408480458729152e-01;6.061802726221015014e-01;5.679417534329257444e-01;5.250543232231781321e-01;5.786841708163573683e-01
5.081461620644313060e-01;6.190489398422091005e-01;6.151483399079551440e-01;5.113609467455620949e-01;5.843507560815253132e-01
5.219383219954650821e-01;5.864362811791381525e-01;6.374312925170064759e-01;5.569659863945577438e-01;5.579600907029478307e-01
5.248286124435418420e-01;6.703170407198625336e-01;6.635243864010366144e-01;5.809091068239907729e-01;6.564617835509960475e-01
4.921085601072198168e-01;6.420788415593494669e-01;6.403971213798729245e-01;5.832005710622921724e-01;6.341941029077556857e-01
4.882996093749998323e-01;7.249609375000000133e-01;6.994925781249997643e-01;6.444361328125003396e-01;7.028068359375002627e-01
4.746246107230032707e-01;6.489247538086024836e-01;6.208930224728557157e-01;5.772775860617791466e-01;6.220797912633621030e-01
4.993899023269172122e-01;5.969660298764724038e-01;6.190886239586326223e-01;5.264421143349613530e-01;5.923463085320308519e-01
4.932489669421487588e-01;6.025071022727274128e-01;7.147688533057851012e-01;6.360466167355373068e-01;5.800058109504133697e-01
4.984793650793652442e-01;6.082049886621312407e-01;7.026884353741494893e-01;6.583723356009072436e-01;5.948752834467119222e-01
5.233613916947251754e-01;6.491184573002756197e-01;6.810682583409857216e-01;5.000000000000000000e-01;6.605030098969494334e-01
4.818767722117202612e-01;6.529702268431001322e-01;6.841333884688090006e-01;6.117728024574670131e-01;6.675815217391307677e-01
4.920387819877010127e-01;6.650540567347748011e-01;6.712202439992064340e-01;6.203992263439793708e-01;6.891345963102557537e-01
4.991552483104964577e-01;7.118993737987476811e-01;6.956971913943830188e-01;6.248899497798993119e-01;7.038808977617954099e-01
5.165400624349634207e-01;7.038384495317377976e-01;7.004685874089489062e-01;6.378079474505722324e-01;7.006584937565039084e-01
5.013633217993079816e-01;6.848477508650516743e-01;6.000159169550174365e-01;6.145024221453290192e-01;6.968788927335637373e-01
4.840709876543212165e-01;5.921401234567897909e-01;6.431185185185183117e-01;6.017462962962961681e-01;5.696987654320985195e-01
5.143991671624033035e-01;7.118314991076735154e-01;6.616508030933965223e-01;6.490675193337298587e-01;7.255435752528258675e-01
4.880011612715922653e-01;6.182370445637973555e-01;6.627856002322545237e-01;5.000000000000000000e-01;6.046392800116129340e-01
5.219083395942901715e-01;6.377668875076840660e-01;6.444003141861894823e-01;5.916166928488491017e-01;6.389761628304075902e-01
4.604510321425207553e-01;7.187439909510794367e-01;7.228414553680835297e-01;6.331232915449147569e-01;7.261028372136867359e-01
4.828990506112969538e-01;7.318472098900347111e-01;7.090345604808412361e-01;6.278652414452564612e-01;6.925363704664982967e-01
4.955818425499678992e-01;6.584482256278768597e-01;6.786582949711553736e-01;5.420252316298582729e-01;6.605739758755316826e-01
5.125160652496292268e-01;6.745219264176262053e-01;6.768017795353435950e-01;6.276149283242709043e-01;6.643340865758066149e-01
5.177042040146444535e-01;6.162731978285570511e-01;6.567762908723646653e-01;6.071373563943945895e-01;6.274138366367884023e-01
4.866627199999999931e-01;6.687433600000000089e-01;7.282384000000001745e-01;6.979065599999999536e-01;6.901852799999997901e-01
4.844741902529897115e-01;6.702797307854093667e-01;6.964728682170541196e-01;6.427333092963164463e-01;6.792722793101375611e-01
4.963530612244899665e-01;7.073377551020405551e-01;7.442469387755100696e-01;6.649704081632654695e-01;6.052326530612246458e-01
4.649093333333334521e-01;6.907386666666667230e-01;7.537137777777777048e-01;5.000000000000000000e-01;6.310035555555554287e-01
4.986048442906573785e-01;6.711612456747407807e-01;7.371086505190314053e-01;5.833197231833908702e-01;6.675660899653977909e-01
4.666093750000000484e-01;6.473320312499999396e-01;7.171171874999998641e-01;5.000000000000000000e-01;6.792812500000003917e-01
5.406296296296295711e-01;6.197246913580244376e-01;6.458530864197530308e-01;5.827901234567902655e-01;6.311654320987654110e-01
4.990007513148007057e-01;6.704128816337679986e-01;7.014172529198827721e-01;6.212243016187420919e-01;6.590779318352573135e-01
5.105517212355862311e-01;6.433086440535308315e-01;6.943805235249559393e-01;6.438342732093258469e-01;6.201085767191311104e-01
5.097079502433747855e-01;6.220146024878314694e-01;6.374276636019468034e-01;5.643307193077337081e-01;5.699323958896700404e-01
5.138672679149104416e-01;5.971679247132634094e-01;6.606734633859423500e-01;6.200078423683952344e-01;5.965125968042349625e-01
4.867873437809956405e-01;7.210186470938307890e-01;7.388147193017259307e-01;5.354413806784366070e-01;6.851289426701049345e-01
4.724814646201873081e-01;6.808692117585849468e-01;7.230121618106138959e-01;6.556861342351717470e-01;7.059979838709677935e-01
4.817519949156132686e-01;6.848471153167149383e-01;6.957319398347574513e-01;6.392101546500952303e-01;6.714695289880655560e-01
5.284045429962143103e-01;6.915738236884801937e-01;7.506895619253648455e-01;5.000000000000000000e-01;6.816197944835047373e-01
4.802246913580246468e-01;6.824790123456788704e-01;7.438296296296293963e-01;5.335555555555554497e-01;6.671308641975306486e-01
5.409578970817556787e-01;7.265537981733123374e-01;6.942893740253950341e-01;5.000000000000000000e-01;7.694542214301630656e-01
4.802106508875738644e-01;7.492875739644968558e-01;7.527810650887571953e-01;5.000000000000000000e-01;7.359065088757393847e-01
4.829448522118627851e-01;6.865582225748858569e-01;6.937046220987898026e-01;4.964421741717914838e-01;6.895219202539180081e-01
4.695043478260869652e-01;6.614260869565218304e-01;6.988362948960307186e-01;6.197633270321357690e-01;6.538325141776936134e-01
4.931449372948404353e-01;6.596225065230194584e-01;7.092572174059421641e-01;6.325044188199648865e-01;6.672864237017086531e-01
4.895466023875114092e-01;7.288865932047748908e-01;7.450229568411382841e-01;6.629843893480255046e-01;7.029901285583105564e-01
4.745972318339098384e-01;6.462297577854669850e-01;7.528311418685121881e-01;7.096512110726646005e-01;6.919820069204152269e-01
4.686226714229092538e-01;6.939754260800634622e-01;6.995924164354603292e-01;5.829733121944774554e-01;6.875591227374816539e-01
5.286174537758965286e-01;6.910419915348632314e-01;6.778065827578523272e-01;6.403505791935844016e-01;6.734935397638672772e-01
5.113779219998797476e-01;6.353178895499069778e-01;6.525479238026560269e-01;6.456003244997298163e-01;6.627762754642146925e-01
5.137618832050699913e-01;6.483793571751924611e-01;7.048234495246715747e-01;6.216478044363964450e-01;5.672657311000450786e-01
5.129208987380732276e-01;6.575500153893506505e-01;6.544659895352415990e-01;5.000000000000000000e-01;5.460895660203139990e-01
4.838277955810422748e-01;7.439247765221789210e-01;7.434440883791535448e-01;5.000000000000000000e-01;7.207775341541576841e-01
5.088264539253093410e-01;6.972459243843220911e-01;7.040345704705746055e-01;5.000000000000000000e-01;6.788177824025898310e-01
5.471531249999999069e-01;6.468250000000000943e-01;6.570789062500000943e-01;6.089468749999999986e-01;6.440437499999999149e-01
4.684252960443437974e-01;5.802311665406901797e-01;6.353243890148654316e-01;6.154617031997983156e-01;5.746104182413706019e-01
4.785416666666668095e-01;5.479506944444443306e-01;6.049437500000000023e-01;5.486843749999997799e-01;5.901305555555556026e-01
4.874616677168662204e-01;5.698214660785548835e-01;6.182367149758456470e-01;5.552016383112794440e-01;5.739161940768745529e-01
5.485065017043303515e-01;5.989123847998988337e-01;6.573803812649918754e-01;6.285121828052012694e-01;6.157631612170179070e-01
4.999793103448275655e-01;6.288123662306780437e-01;6.665724137931036131e-01;5.252958382877526144e-01;5.988570749108205193e-01
4.798711469464913559e-01;5.999699085683424249e-01;6.563531499556344295e-01;5.604336252459396484e-01;5.816380540874195315e-01
4.920665999483476716e-01;6.005350916838844144e-01;6.380476820764462431e-01;5.696331030475204615e-01;5.937932592975209145e-01
5.179150919627109051e-01;5.673620559334844327e-01;6.592605190224238854e-01;5.255316200554296380e-01;5.216641471403375974e-01
5.109085807570656890e-01;6.378522599734722798e-01;6.628991939598001260e-01;6.220589735741252069e-01;4.961279461279461400e-01
4.704929933089255223e-01;6.267958591086986164e-01;5.836169675546017954e-01;5.000000000000000000e-01;7.129655346547153494e-01
4.993089430894306902e-01;5.564647365985856409e-01;5.438912023266574414e-01;5.000000000000000000e-01;6.039658933174696376e-01
5.351634765624999623e-01;6.141185546875004286e-01;6.520009765624996678e-01;5.386865234375001199e-01;6.422771484374999451e-01
5.159747308679788480e-01;5.746522679158594382e-01;6.018422593576864266e-01;5.000000000000000000e-01;5.676514571415701704e-01
4.742135560941829198e-01;5.515973424515234758e-01;5.787142918975067829e-01;5.913116776315787693e-01;5.830754414819944165e-01
4.737800827457609443e-01;5.762994580735388839e-01;6.631536623739876513e-01;5.656878969757006548e-01;5.646343453178718219e-01
4.946044864226685212e-01;5.821641507842801877e-01;6.098446196660483043e-01;4.985657362118399161e-01;5.342553550345757740e-01
5.006087374556816849e-01;6.224430623159665776e-01;6.706718346253229823e-01;6.281858061414578032e-01;6.388209843158461076e-01
5.143072537559609803e-01;6.444960378643908028e-01;6.617207501165333072e-01;6.135476352683856271e-01;6.106321488759007821e-01
4.922181433268771333e-01;6.153031394982205748e-01;6.007711364352957828e-01;4.778530246385297442e-01;5.950412143597135772e-01
5.128012759924387431e-01;5.953467627599244860e-01;6.797140831758032853e-01;5.541942344045369673e-01;6.020776228733460966e-01
4.805228610230871111e-01;5.973387279311906939e-01;6.527297419646900245e-01;5.000000000000000000e-01;5.752399275690357472e-01
5.148394097222221966e-01;6.109011501736109073e-01;6.686566840277774482e-01;5.000000000000000000e-01;6.089708116319446640e-01
5.075987199613574141e-01;6.454492211085617326e-01;6.578118584711991623e-01;6.073590146117617827e-01;6.334905204685421509e-01
4.890610747570889871e-01;6.557429440148062616e-01;6.822674995042632418e-01;6.249381981624696492e-01;6.654564082226188670e-01
4.969058641975307444e-01;5.948975212191358608e-01;6.082966820987651957e-01;5.504629629629628207e-01;5.790873360339506837e-01
4.895304134443781985e-01;5.917504461629985446e-01;6.070437983343247579e-01;5.927007733491967967e-01;5.649353063652587936e-01
4.951323979591837343e-01;5.982153061224488866e-01;6.434635204081632365e-01;5.000000000000000000e-01;6.040948979591833634e-01
5.077569873689870006e-01;5.900823031443159783e-01;5.970743751679657985e-01;5.465687987100240619e-01;5.644809862940070033e-01
5.070410493827161025e-01;6.207583333333333009e-01;6.458174382716047601e-01;6.054407407407409458e-01;6.295260802469135886e-01
5.197970028695929612e-01;6.074568232543310353e-01;6.226990115846526841e-01;5.303159209267725993e-01;6.012302051227550459e-01
4.917792727027695543e-01;6.128412434581430590e-01;6.236117787111702393e-01;5.204102558343253193e-01;5.986111048718584238e-01
5.104210017835909552e-01;6.022358055885849160e-01;5.877894619500593221e-01;5.000000000000000000e-01;5.338644470868015857e-01
4.947131944444442819e-01;5.435093750000000723e-01;6.001340277777778009e-01;5.000000000000000000e-01;5.477697916666667277e-01
5.131441988560129230e-01;5.762061295106281067e-01;6.510384153661464834e-01;5.000000000000000000e-01;5.968572134736248591e-01
5.041275896636223663e-01;5.516384495433280799e-01;6.058206170639340860e-01;5.579179661394519929e-01;5.842665404321674139e-01
4.959111111111111914e-01;6.051029320987654225e-01;6.424915123456790278e-01;5.811510802469135317e-01;6.131163580246911105e-01
4.699635145399305713e-01;5.491351996527777946e-01;5.477379014756945663e-01;5.439520941840279011e-01;5.489453124999998934e-01
4.938252290712202841e-01;5.428455591420238147e-01;5.492494012911286472e-01;5.000000000000000000e-01;5.697226416076633937e-01
5.071259532847715024e-01;5.558286310317703816e-01;5.978925139359120289e-01;5.569804384254986029e-01;5.841635033001607580e-01
4.873429806842571321e-01;5.916320540335816558e-01;6.026033644741825013e-01;5.000000000000000000e-01;5.744303118293142552e-01
5.025773740868895167e-01;6.626384083044983830e-01;6.893516916570548991e-01;5.617906574394462282e-01;6.732165513264130041e-01
4.826669817265278883e-01;7.011302772526782912e-01;7.000863789119931013e-01;6.452391829447597926e-01;6.650315059861372502e-01
5.055504256565021004e-01;7.003508850952662179e-01;7.516958695554254444e-01;6.290077023557497649e-01;7.038532048105943240e-01
