# RS;CS;LS;MS;PS
1.353818295912856406e-02;2.781936953725928641e-01;3.877818657126550494e-01;3.592054430586572034e-01;3.818977812513771886e-01
2.172529167420544569e-02;4.541385643871214683e-01;4.435313414883063077e-01;3.988857283346507465e-01;4.449617783607642818e-01
6.506037883550967738e-03;3.670748307763783136e-01;3.399936675796046970e-01;4.159332721908419739e-01;3.643975764405607554e-01
-1.103136623450987411e-02;5.828555140111278954e-01;4.894709036149302306e-01;3.961991879313589426e-02;4.965454892931335795e-01
-2.898771079560695345e-03;9.423315031024405430e-02;1.608561032409404623e-01;1.104361412246617768e-01;2.713234277874524980e-01
6.428286356730405701e-03;2.560057938002310851e-01;3.349677973648642615e-01;2.817053603376415971e-01;2.792832825800555252e-01
-1.947416833906555345e-02;5.157744216217663435e-01;6.181029192139643191e-01;3.677237134228333870e-01;5.136028703227374370e-01
-6.437563697889212011e-03;5.459456902312720405e-01;6.042035783432643248e-01;3.733963325060803973e-01;4.906070680284418950e-01
-1.998990550375352032e-02;3.983837418663715990e-01;4.569284018313204410e-01;3.762025020183256546e-02;4.891214563055925058e-01
-2.434664583095015947e-02;4.266222302397320032e-01;4.578362200426712159e-01;0.000000000000000000e+00;5.313334313777694495e-01
-6.852501620875994272e-03;2.275822095704886083e-01;1.933607126925389608e-01;1.625949904647100985e-01;5.739996647636349536e-01
-1.033979441845271630e-02;1.170360502018020915e-01;2.127670281183607903e-01;1.055883111062583674e-01;5.521652881565063398e-01
-7.116892446163290004e-03;3.222236032921857452e-01;3.574199866105481904e-01;3.587023716639909376e-01;3.010843576838690416e-01
8.209236479033200223e-03;4.965558359165109792e-01;6.315746116475925431e-01;4.774325412370331589e-01;5.030994511445712192e-01
7.531645808161364225e-03;3.021492154517317341e-01;5.239666752123497417e-01;1.599621642747767469e-01;2.826069622292680661e-01
8.916244997696177663e-03;1.776154880694845728e-01;5.669213304525312358e-01;4.889560490975883300e-02;1.874964352686826763e-01
8.672666334401391008e-03;2.263049976593704549e-01;5.512992800033219565e-01;3.746128927776322670e-01;3.555756602345320760e-01
1.139515883101576213e-02;2.232474841496810969e-01;3.373779540015821587e-01;3.048096310074457360e-01;3.016955077082500436e-01
8.417913351035572964e-03;4.198309349115964539e-01;4.605480248132780563e-01;2.970029599687973310e-01;3.530362756740069163e-01
5.095591075305647795e-04;5.771453027329631613e-01;4.473726112793885434e-01;5.112601340529207006e-01;4.703342192068179495e-01
-1.152720458756820512e-02;4.463339505650810723e-01;4.040468060757658186e-01;2.228930604394777637e-01;4.749120048351472834e-01
7.757903145520148903e-03;4.682997712984596217e-01;3.329307599188162659e-01;0.000000000000000000e+00;3.804277041538859372e-01
1.110186113975801525e-02;3.136684781390551291e-01;2.154251300441493155e-01;0.000000000000000000e+00;5.624502979037346861e-01
-4.103530721763439144e-03;1.270348231014112594e-01;2.707883818038978041e-01;2.786531165783703301e-01;6.368796270734455867e-01
-3.185339220748511189e-03;3.157771386495047405e-01;2.818117442134882022e-01;4.732143930332778914e-01;2.727827348120790973e-01
3.990478322075395601e-02;5.114694676666470263e-01;5.364372464979398902e-01;4.020740793406518687e-01;4.657860309232575990e-01
2.723347334959776850e-02;3.419415671168353765e-01;5.670368869515678423e-01;1.129571950660120672e-01;3.520488609588090512e-01
-5.790539743417611254e-03;2.160166511343369899e-01;6.059682556770267237e-01;2.518251667510463393e-02;2.438990246432480302e-01
-1.249490283903146237e-03;2.037741041273339604e-01;2.785432985393560545e-01;0.000000000000000000e+00;1.748030059634733679e-01
-1.325030815603904857e-02;6.101891150820577536e-01;2.107487251734777856e-01;0.000000000000000000e+00;2.221522223594452616e-01
5.105450123400748913e-03;1.380646071431852230e-02;-8.929537621254016524e-03;-1.538502542294777065e-02;4.577723428126936195e-02
-2.080632078181659378e-02;1.100785217518393394e-01;2.284666879299388290e-02;2.232340730401149442e-01;1.553108198672243090e-01
7.225725108607107365e-03;4.638169027296213387e-01;4.167859520954945163e-01;0.000000000000000000e+00;2.877216983669320660e-01
-2.522942421798608217e-04;5.735922965711975907e-01;2.968432969897987772e-01;-2.265030591642253413e-02;2.691773109672833675e-01
1.388148725103102417e-03;4.709018699391392393e-01;3.234080273612950363e-01;0.000000000000000000e+00;2.391046744619206299e-01
-3.291760414224741832e-02;6.273905751135536724e-01;2.996756520916116218e-01;3.736245632146673740e-02;2.219385871809689825e-01
-1.511203754989461773e-02;4.922578293128281324e-01;5.519387773227313332e-01;9.309737759672004342e-02;1.814308036070834684e-01
-7.570027996376847354e-04;2.925684341925131604e-01;1.099982182020610016e-01;0.000000000000000000e+00;1.401506086452830313e-01
-6.933636829457024732e-03;4.637716601068760380e-01;1.467727155817593332e-01;-1.838379477848338037e-02;2.459669079770432087e-01
-1.324105329407259529e-02;5.079163006817588588e-01;1.516728941870376657e-01;3.572918527564367674e-01;2.446591133786555350e-01
1.140496989904916676e-03;5.469464562765002924e-01;2.531766946252522743e-01;3.481025342454399096e-01;2.350945870693778861e-01
3.801371340703042084e-02;5.812045749486530744e-01;5.623605593915621537e-01;1.840983058981912335e-01;2.664435593259981139e-01
-1.103727345541860409e-02;-4.794237100596946376e-03;-3.346216516512720562e-02;0.000000000000000000e+00;6.672839029473036365e-02
-2.218680527603075422e-02;1.000171750981288799e-01;2.875825722944392107e-02;-1.744183050854763301e-02;6.319182157555748580e-02
3.413176062308514221e-03;5.419140006890295069e-01;2.490259657913937719e-01;0.000000000000000000e+00;3.293141210298044519e-01
-1.305441391027831535e-02;3.014816683288210064e-01;2.055452033239960341e-01;7.173544504775761221e-02;3.624456125533359607e-01
-3.054773395168330127e-03;2.044604527722978238e-01;5.640417960170643341e-02;5.118518363534207798e-03;1.370422809922862417e-01
4.495595386486504925e-03;5.426088838181497565e-01;2.965834326854375758e-01;2.937161633538962896e-02;2.409799211004361730e-01
2.786784393940063692e-02;6.830090057092201850e-01;5.760828382653671031e-01;6.041478336039775993e-02;2.750362413796673677e-01
-8.575835757245634655e-03;2.828652208686553426e-01;1.978606347263038578e-01;4.697949524552590822e-02;9.778537698839169512e-02
-1.161518115000802036e-02;3.061437053275520292e-01;1.739457607312647758e-01;9.697760542782591156e-03;8.037809307030495398e-02
8.817008016575932777e-03;6.814286364505389715e-01;4.796834224629575871e-01;3.768034365795863705e-02;1.663618749102450944e-01
-1.287719894932387761e-02;6.356208805131763340e-01;4.625714238309073800e-01;2.358005597333995285e-01;2.096811083043831347e-01
-9.921788740167507975e-03;5.618981348406715259e-01;3.732229535214904859e-01;1.442181619206481941e-02;2.492368097404222549e-01
-1.500499576336868958e-02;2.751961256532976449e-02;5.521917339228762933e-02;1.158241271412540838e-02;9.556077470248969252e-02
-1.339907647558521812e-02;3.298201424324201936e-01;1.882291604582722599e-01;2.487141239619017064e-01;1.956185889644866949e-01
1.909932866299113643e-02;4.611361545592550515e-01;2.720732714537148489e-01;3.106166153760829829e-01;3.033754316666126272e-01
-1.383476279149851475e-02;5.960959463767174782e-01;1.864393186843161521e-01;1.058098267582888996e-01;2.825207035841730274e-01
2.465358274604525363e-02;4.993227732442485911e-02;9.384782078634794356e-02;2.383225708943227314e-02;4.612170676603163932e-02
1.032392034755330416e-02;5.795759486937409610e-01;2.728803874523031969e-01;9.898944551547399218e-02;2.417684290072257824e-01
2.547417848752960446e-03;6.558157087153834164e-01;6.448384636031946338e-01;6.174143479946106461e-02;1.716130641117790678e-01
1.611380768617693901e-02;1.996028339269426410e-01;1.944011543951572885e-01;3.063359306538401827e-02;2.317179200388620186e-01
1.947933022704582615e-02;2.516061738602003994e-01;3.287580832420147203e-01;3.065505685741709780e-04;1.923542799337296383e-01
6.306191437362512579e-03;7.568021580360233536e-01;5.063765954529806379e-01;6.277216553108476427e-02;2.159245983000160074e-01
-1.492916749319593735e-02;5.965726968016531462e-01;5.005364858781856663e-01;2.167899633766401379e-01;2.599844571960607809e-01
2.664203318480797694e-02;5.500061515803803536e-01;5.731031099795393935e-01;-1.266392174393556232e-02;3.333338637289642303e-01
-7.755307775079627562e-03;7.032242743066295654e-02;4.089678741739247864e-02;4.212963552363892944e-02;1.171164659247004025e-01
-1.157888794283017456e-02;3.663026779773864705e-01;2.537642256757445813e-01;2.722183895150235289e-01;2.859879562712279166e-01
2.343789077041765617e-02;2.313296861805593518e-01;1.917906278371482864e-01;1.632697672420051482e-01;1.225993619216616953e-01
-4.357840777142506575e-03;5.434098023148264955e-01;2.209716558002685627e-01;3.855201440940787296e-03;3.055656603192567489e-01
1.049181585604169742e-02;2.049562751999046972e-01;1.267176234217188557e-01;2.322375373588499159e-01;1.651436226501690474e-01
-6.287289238440393890e-03;3.753465489404905764e-01;9.353593327116745126e-02;1.113253759340468857e-01;4.908298166307376587e-01
8.677264012774680473e-05;6.872965832523880714e-01;3.418233712126355628e-01;2.010228774861887169e-01;3.647131989539709185e-01
1.924075672846431440e-02;1.759521629720279257e-01;1.960833005141588981e-01;8.913215774725505303e-02;1.930549889903078464e-01
-1.157671189105863307e-02;1.940135320813395070e-01;2.246517006439221753e-01;5.185378022417953120e-02;1.980952083216787618e-01
4.229304892647389735e-03;5.943980486044249112e-01;3.798342525776057799e-01;1.954158041354421907e-02;2.696894502083646561e-01
1.924604190659973124e-02;5.903888609175528268e-01;4.491643532117508553e-01;1.510292076311658127e-01;2.475675411875929433e-01
-2.901680710317405820e-03;6.465091576226132952e-01;1.800293948342932271e-01;0.000000000000000000e+00;1.219240524924042612e-01
7.072302834790387786e-03;1.139483524436009920e-01;1.407688338028845465e-01;8.688728935701409140e-02;6.386480739004850304e-02
2.473232569664272039e-03;5.064484353502783920e-01;4.066671805281373842e-01;2.071032822767326573e-02;1.387458159839098371e-01
-4.843939198902017483e-03;3.813990069545726835e-01;1.587036534746485150e-01;0.000000000000000000e+00;2.579342954040002023e-01
2.472574964324912410e-03;5.004858428947086546e-01;1.264929158026415756e-01;1.598796962474855268e-02;2.780995159852585052e-01
1.856986912659694270e-03;4.416437180607798996e-02;2.566112924558400579e-02;0.000000000000000000e+00;3.309767684822455171e-03
3.877703181508759811e-02;5.591420992496966974e-02;3.238179468080555623e-02;2.240753696760630354e-01;3.451432999326105033e-01
6.991998473176194544e-03;6.611599545572496295e-01;2.311976292852122861e-01;1.253311597411718437e-01;2.372807138467221133e-01
1.501897107828287573e-02;2.447027063268519820e-01;3.179895855259677884e-01;2.320632783006688626e-01;2.373481927244655010e-01
-3.066155915736449005e-03;2.986293903449236398e-01;3.780066864014434147e-01;9.643684961603359029e-02;1.303909182309017645e-01
-1.959608741324783514e-03;6.455570910688608333e-01;5.935706127691738887e-01;0.000000000000000000e+00;4.207333276313969805e-01
-2.588711022945904341e-03;5.860740115767758551e-01;4.306937410785699472e-01;-7.269514121694749254e-03;2.011048392654953276e-01
4.133993922184453886e-04;6.634398199535336271e-01;1.664068674993879060e-01;0.000000000000000000e+00;3.345487306685462348e-01
3.879056120418369370e-03;6.304908983598982164e-02;5.486034509507424495e-02;8.490404125185214632e-03;1.284840065201778847e-01
-1.408926208027955554e-02;1.789879242093966039e-01;4.005509414511956162e-02;-6.216885872714952290e-04;2.043407979510400152e-01
-1.032656105937223949e-02;3.178834458868975976e-01;1.972283631601910725e-01;1.358944629073309540e-01;1.244216161375588797e-01
-1.330387926627592081e-02;6.287122834866423204e-01;2.064226075854570519e-01;5.008364058210079683e-02;8.333959904005050490e-02
-5.983055545352462985e-03;3.547346557739803896e-01;2.283282973330019450e-01;1.546939927295515049e-01;1.481608925269858879e-01
-1.537806241904702761e-02;6.219700691321640162e-01;1.975252221829155164e-01;5.735700404322355284e-02;1.063700944255250441e-01
-7.343724773257373321e-03;6.429005798111535608e-01;6.335137468309736120e-01;6.753194213701095572e-02;1.623762555427709642e-01
2.087279274859210523e-03;1.432832158212662133e-01;2.227975852492865005e-01;8.501276341000864323e-02;2.165616691674751293e-01
-1.853287897503817696e-03;2.891901306325633247e-01;2.195191393654445655e-01;1.620448544382119271e-02;2.485272934868019701e-01
-1.169319726584930851e-02;5.576150767051243351e-01;3.824180862695100713e-01;1.277119855753968136e-01;2.277099369999100453e-01
-8.808308100729907641e-04;6.418364503737118421e-01;5.545859630027232257e-01;-5.845526592339667094e-03;1.704727250181847786e-01
-1.458361708927960465e-02;4.518404027808807788e-01;2.802961800662667202e-01;8.062360225727267793e-03;1.788533031913537297e-01
-1.684712646359776481e-02;1.309119262376650661e-01;7.251042531775907241e-02;6.338328632952815872e-04;1.029569741000374433e-01
-3.727320403645369845e-03;1.652343201670472550e-01;-7.041792769692876985e-03;1.390733360391836586e-02;1.905761615182359481e-01
-3.647099529036428381e-03;4.170371781450833426e-01;2.739346319616825509e-01;1.850743257025832256e-01;1.641120279923998226e-01
-2.714149982188418173e-02;4.151556808026896639e-01;2.010999990135004245e-01;5.450493086824058136e-05;1.505453538483302323e-01
1.459710683538066600e-02;3.022787916595652824e-01;2.431897261512805941e-01;6.193650512119584783e-02;8.321856396149143742e-02
-1.147750164654153665e-02;5.424839090228426031e-01;2.121183779904527722e-01;7.990086182970058959e-02;1.594366923854597384e-01
1.416457191592923430e-02;5.949842607869136879e-01;5.133690053443874524e-01;1.293575163119720928e-01;1.991710613413469888e-01
-1.925007761126446004e-02;4.598088051570822232e-01;2.784277574582136872e-01;5.035750078775368122e-02;1.638012435903758723e-01
-8.354383146450830577e-03;3.699561047019175319e-01;4.326002149459596824e-01;-3.125012030811585850e-02;2.169362693385331053e-01
2.077750194881931509e-02;5.990715469130455384e-01;3.126910646310389064e-01;5.499430916701011224e-02;2.204039120882965164e-01
-1.542676331132633062e-02;6.480569377312068724e-01;4.584770567335798575e-01;4.409023473248589037e-02;2.525455097997020282e-01
-8.764035819797802440e-03;4.427612551497366322e-01;4.601027646802189897e-01;8.721292091710292071e-02;1.570522165731012276e-01
1.001222574457031125e-02;2.436686384852154719e-01;8.495560353752755478e-02;0.000000000000000000e+00;6.931971444787049519e-02
-1.501976305559316743e-02;5.984489759554206811e-01;2.857398482219667968e-01;-1.233117237565850219e-02;2.357701537350702092e-01
2.273226274768246416e-02;1.960910161820485775e-01;1.013760497573722302e-01;3.371371681050748803e-01;2.130030553031565244e-01
3.731481445260721990e-03;4.071971174128351523e-01;6.717411934086495173e-02;1.686035804403684668e-01;2.749089962165746082e-01
4.302236106552847356e-03;2.618157402812993917e-01;1.064618527370278650e-01;1.110331851311820717e-01;1.892916462860831373e-01
-9.221095423264723950e-03;5.307320403988734503e-01;1.768727848743959497e-01;1.470645667488565678e-01;3.404737790842323197e-01
6.959980286989346510e-03;4.556775684838956786e-01;3.183279150727580942e-01;5.775694189834767317e-02;1.763433225647628166e-01
1.665436404442107799e-03;5.254307993777164176e-01;5.012513531409559242e-01;1.324577981224983325e-01;2.317141919941522743e-01
-6.519261874792561459e-03;1.825581776984334381e-01;2.548997003183716137e-01;1.052202533766381787e-01;2.220280856030111827e-01
1.064363938522889554e-02;3.926093817512483763e-01;6.182720968516217663e-01;0.000000000000000000e+00;4.096836255300404517e-01
-8.576668566357931872e-03;4.951715431878043194e-01;5.467435018013012682e-01;9.333239771176071731e-02;2.845385731747341884e-01
-1.629386753974076951e-02;6.745764682442164650e-01;5.918515045548855547e-01;8.837929222474925905e-02;1.459061934039574682e-01
-8.631034499435199896e-04;8.477778617627386437e-02;3.199361729635914059e-02;1.339429987488778284e-01;1.150039793986804004e-02
-1.954151718691171137e-03;5.549811778063400425e-01;6.715774007436917659e-01;-2.961489286200817347e-02;1.398299401244545992e-01
-1.388728167723091676e-02;1.354787521996026201e-01;9.616056759750839233e-02;1.381403806950951274e-01;1.061327442018496492e-01
1.017290353640647269e-03;5.708423160591109546e-01;1.988266159056890914e-01;2.006228292877934583e-01;1.233860575942649362e-01
-1.429751965905204023e-02;8.938936671326139227e-02;4.304956118295928669e-02;5.957531850178574701e-02;6.969505688574675895e-02
2.076480519534117108e-02;4.688415421270917816e-01;1.089534756681479893e-01;3.718797892726717902e-01;2.309291254416413197e-01
-1.407075268892642346e-02;7.205107253271025858e-01;6.104658880698284884e-01;3.175170775172742044e-01;1.905027778276876804e-01
2.527714149379414049e-02;1.014457122370170800e-01;1.918082209625176782e-01;7.390683919875208618e-02;1.188321515321221628e-01
-1.130052182844613375e-02;2.728198031115188216e-01;2.305612747819461572e-01;2.301776193886572175e-01;1.182264515774071462e-01
5.307873795102768626e-03;6.279056752222097471e-01;5.401927574029041779e-01;0.000000000000000000e+00;2.434475331707417756e-01
8.033674375839973056e-03;7.359896103475902507e-01;6.364206832318837215e-01;1.327114013487055988e-01;2.667838027333330753e-01
1.833410644868233843e-03;5.886665875574994544e-01;5.205455220035125619e-01;2.672338459155059742e-01;2.701647694091356966e-01
4.720684629031068717e-03;1.601799134194794028e-01;6.005740106567782760e-02;0.000000000000000000e+00;1.574159335990231098e-02
2.921613371567917481e-03;3.335039337597454634e-01;5.028184997338939199e-01;3.009237583953389694e-01;2.199044344060636369e-01
1.047622785908398739e-02;3.760529889700466311e-01;2.407608560916573992e-01;1.323909259498554647e-01;1.866236472727599016e-01
3.200984077522105956e-03;4.071488802118659045e-01;1.961162715629855280e-01;7.365678862889558920e-02;1.042877092869661099e-01
7.945479610994244865e-03;4.178585017166319138e-01;1.690507510557086868e-01;7.437026374618599389e-02;1.990347726824814867e-01
-1.483647947155817062e-02;4.202834067970847021e-01;1.608880578466238553e-01;0.000000000000000000e+00;3.440416463051159113e-01
2.417144314908903358e-02;5.920243829259581592e-01;2.675210905413612505e-01;3.586540466636300994e-01;1.556106106003104783e-01
-6.493684057244004243e-03;6.892948993234941646e-02;7.016323347661489185e-02;0.000000000000000000e+00;1.160553279585979231e-01
9.454293266437437115e-03;2.740486066166720747e-01;1.385999819484168838e-01;1.258044183585116105e-01;8.449089551202522419e-02
-1.087030733523751402e-02;4.070328806908806163e-01;2.606444513589571410e-01;1.844934467996004190e-01;1.105723880664551129e-01
1.535683701491532584e-02;3.992818040876111030e-01;4.209919354288683691e-01;1.153856945556351737e-01;1.458771976831000350e-01
8.965502381910364204e-04;5.968608065069828106e-01;5.063080605835570402e-01;0.000000000000000000e+00;3.178756269687833536e-01
-1.807192234377661202e-02;1.441898431980177531e-01;1.130177060945049411e-01;3.286560904957920581e-02;1.890002716327733867e-01
-4.631366441086089136e-03;3.665555459983746434e-01;1.689972543706224628e-01;-1.305004696642304840e-02;1.961111396815324315e-01
-1.138446684522028546e-02;4.026170456192376679e-01;1.640569927999332434e-01;1.360016041151319299e-01;2.487338364650254208e-01
-2.832316260855637091e-03;4.673983820525165478e-01;2.203315988466885977e-01;2.106015036410205290e-03;2.342277243837042888e-01
3.424360498881065529e-02;1.648684125263516487e-01;6.136630753090151907e-02;6.466455393209340208e-02;1.179137471243879021e-01
2.634289182372718391e-02;5.378874974348978322e-01;1.544105103122572209e-01;4.507668648476858414e-02;3.629908334073748133e-01
8.033184435926672001e-03;6.492212461860914496e-01;5.686082090805414380e-01;4.641097017780225487e-02;2.502764211765256541e-01
-1.417836980725007551e-02;1.850298458415956804e-01;1.926451651685328059e-01;9.762198242995188957e-02;1.151588734846764883e-01
-8.145872727665766583e-04;2.641685198122951661e-01;1.508080124367505437e-01;6.826099245838161689e-02;1.959603393266197424e-01
-2.041006264247168661e-02;5.573166429327397475e-01;4.471312693223205015e-01;0.000000000000000000e+00;1.788078492727092905e-01
-2.879835659555230604e-03;4.425864776533861566e-01;4.230161144841238507e-01;4.609004232856049321e-01;1.966897639161178102e-01
-7.165696652037219401e-03;4.410817151122999880e-01;2.357133191137513739e-01;1.337418272514126483e-01;2.923770382019656444e-01
-1.637681151300584897e-03;1.981987177259086907e-02;9.643662073004138219e-03;-1.069278327307461585e-02;6.486406183268463022e-02
-1.275796329986994722e-02;3.018571940575578982e-02;2.476163336505000576e-02;1.741987157299562106e-01;1.303420111656059810e-01
-3.268544910980472878e-03;2.555623422818638080e-01;2.694711460360750266e-01;2.879321910870483725e-01;2.019292743851639205e-01
-2.178566835804324198e-02;4.891166596314600046e-01;2.453216103005957383e-01;0.000000000000000000e+00;3.110010646500322440e-01
-4.786266055895013402e-03;1.225944391249504245e-01;1.543078261123879413e-01;1.386710925028050712e-01;7.418873980059224882e-02
1.916724966446030267e-03;5.172766437229272540e-01;3.444642991145584476e-01;3.797750217860913075e-02;3.262366063102511982e-01
9.662854874281357614e-03;5.614558528737955134e-01;2.853323046583070566e-01;-6.583248742807715388e-03;4.387283908548376132e-01
1.214381997876806500e-02;1.109232321325089726e-01;1.226696724968069085e-01;3.871049634407757595e-02;1.026669624104232237e-01
4.517157045757909557e-03;2.546315183594082820e-01;7.361876635117461931e-02;1.939014387875440670e-01;1.141358314467250806e-01
-5.356355663053618231e-03;5.026218968661900766e-01;2.767433060826314239e-01;2.372317026792087891e-01;3.043923154721897562e-01
-1.471735206997272505e-02;4.365716867327660844e-01;3.671368280400916229e-01;9.923243729925884660e-02;2.897080598318112488e-01
7.454894598710916018e-03;5.231943229000401985e-01;1.706043388621102108e-01;5.322628358231105278e-02;4.915234414343947617e-02
1.146134078204119437e-03;1.265776226594725606e-01;2.078943905285696447e-01;0.000000000000000000e+00;-4.230183477341818016e-02
-1.802125405216039233e-03;2.925867473278341846e-01;8.097595286395958825e-02;9.005595388435977747e-03;3.308146530701892157e-02
1.602124340218075149e-02;3.547803192933188243e-01;2.431934272801689056e-01;1.848689420461948896e-01;2.268928146918188782e-01
-1.289479478324178068e-03;5.788415344041516475e-01;2.105772710761740218e-01;2.372205139996134693e-01;3.685119112422967635e-01
1.763621624741878655e-02;3.963158424664528501e-01;2.881280736669106224e-01;1.483361067713492021e-01;3.056515336504301295e-01
-5.637794529319800456e-03;4.346749776477449867e-01;1.494424528278374131e-01;2.572578988264519889e-02;3.170739151539204159e-01
3.494285953487799752e-03;3.733145437378083686e-01;1.618680740279569708e-01;1.162558982428028992e-01;1.750471394228403921e-01
2.988514396894501480e-04;3.568078680968165273e-01;2.926949591700883091e-01;1.317636033699702836e-01;1.753237300387898712e-01
5.856863040264178406e-04;3.469340658940811561e-01;3.028683866029363569e-01;8.565044630560346428e-02;2.274863381807369911e-01
4.906035696410069799e-03;3.735965690938819472e-01;5.686086677579239579e-01;2.888502442226184228e-02;2.475363261789919056e-01
-1.627324670871765910e-02;3.772122601805550368e-01;4.698566963112765227e-01;8.574534295560037878e-02;2.014877713628952793e-01
-6.845151322308110596e-03;5.274107520768799295e-01;3.785164609956541693e-01;1.224482675214056127e-01;1.416947779052791512e-01
-1.484467800732854059e-02;6.158405853494440807e-01;4.461548674010526461e-01;0.000000000000000000e+00;4.103973151738299352e-01
-2.157746321746885007e-02;1.771800290683130108e-01;7.023746297888841528e-02;-2.492750849864808910e-02;1.223705713090313951e-01
-8.126451317108868491e-03;5.514517647604535444e-01;5.048728350890231420e-01;3.922820928763349757e-01;2.007457317829606236e-01
1.707259200819506370e-02;1.983338629852600746e-02;4.844289348075628103e-03;2.142331112540243332e-01;6.023126596919438358e-02
-3.603300223054040335e-03;4.545001173809030126e-01;1.770047924227978187e-01;7.178406651909105540e-02;2.470276489615129689e-01
-5.803248474666430727e-03;3.271899437531236021e-01;5.013428005393998077e-02;-2.843495106341832612e-02;1.343542768766922135e-01
-1.597825764194895498e-02;2.525347156062315301e-01;2.928432270803923432e-01;1.441317712911248557e-02;2.066670476765427034e-01
-2.271226106809165132e-02;-2.128892762644605044e-02;9.075308926281297484e-02;-2.072742379242300398e-02;-3.067036739842747203e-02
8.795043023742558431e-05;4.105333034290337135e-01;1.455353319200471673e-01;9.654044757724314363e-02;2.704639325806598715e-01
2.211235428148937768e-02;4.698414073589195494e-01;2.832200396153784494e-01;-2.171866333614489927e-02;2.788614273084936701e-01
1.142763187097686067e-02;6.660138633541089481e-01;3.587773179424350589e-01;1.198260350384685591e-01;4.065968344139583301e-01
-1.212822305440695338e-02;4.733884706680198118e-01;5.418372784076824766e-02;1.213876393573513728e-02;1.194207111807234351e-01
8.939588735276962628e-03;2.166933990064549287e-01;-2.165694284701525155e-02;3.814712322139665254e-03;1.122469087349762668e-01
-3.014520010912351018e-03;5.313424867590310630e-01;1.206350966230552990e-01;4.832377648382489288e-01;1.865149854588249723e-01
2.777620324775242899e-03;3.954754092298420898e-01;2.577137030277905638e-01;1.702079410719215813e-01;4.233159225280780924e-01
7.279548662390079687e-03;6.292003409571585992e-01;2.019108644737413194e-01;0.000000000000000000e+00;4.316662820755917118e-01
-1.242712602894525953e-02;3.929261277644602868e-01;2.797507054063305687e-01;1.968941590046474066e-01;2.637570156263384646e-01
3.127684594335770896e-02;4.449363220717638678e-01;1.833123525629375139e-01;-5.934341642221670904e-02;2.703809827373634955e-01
-1.283597409785018108e-02;6.575179779680510039e-01;1.392128619415197999e-01;1.551095821846218935e-02;1.526396820450280911e-01
-5.347794106062191480e-03;1.914696211908052670e-01;1.789015429845454419e-01;1.261295168180520121e-01;1.991817677340094739e-01
-1.188854106195754053e-02;2.023038179849739049e-01;1.383862922197475476e-01;1.932162617211077571e-01;1.866909629881526034e-01
-1.498609480207532298e-02;5.584678477316130651e-01;6.319646486748421443e-01;8.689431504161196362e-03;2.914382169273196932e-01
1.745189046933630014e-04;5.677551242359168970e-01;5.402851103096920626e-01;1.463261407274516757e-01;2.511782319084351900e-01
-1.056923500122991392e-03;5.848410379591353347e-01;4.030226167179943308e-01;1.856483458879426285e-01;1.859160050512085882e-01
-1.707862814083478328e-02;1.091423873854359683e-01;8.131222227449354245e-02;6.593995485501040477e-02;1.379493076484032688e-01
4.595070522435550260e-03;2.336255224098892913e-01;2.678275568806666174e-01;1.537985467238673909e-01;1.669715203926329383e-01
-9.569120187280804116e-03;4.306668783041430193e-01;3.381436994656700223e-01;3.555647191750171410e-01;5.091343467439767290e-01
-2.176008345706247418e-02;2.881140145621055582e-01;2.026612683343559373e-01;6.572518589475039030e-02;2.563055817463398278e-01
-8.425684829469832137e-04;2.441794677278345815e-01;1.137096314752316095e-01;3.028369478401073955e-01;9.269334633871527396e-02
1.801950031821902398e-03;3.537288881298710774e-01;3.993628599625166919e-01;9.153412920173599476e-02;1.417484162109824142e-01
4.688160457784919591e-03;5.983667279775261028e-01;4.460116077360661846e-01;2.585037379279920833e-01;1.601280783974810829e-01
3.278029416298121335e-02;2.454570027302297730e-01;1.140117436633304449e-01;1.817126340106519911e-01;1.267736144008091981e-01
-4.861153869712290035e-03;2.320426481486880521e-01;2.613383232182546201e-01;1.242155106417476840e-01;1.106483929082284490e-01
3.348433217487230967e-02;4.748892597161067375e-01;4.646570188092210563e-01;2.529121685300061428e-01;1.340872477083463743e-01
-3.309626526813018964e-03;6.550496167227867206e-01;6.690660516060323859e-01;3.438648614491424671e-01;2.331040631125868845e-01
-1.019970992007747379e-02;6.045919901089382709e-01;2.735184220912763031e-01;2.336152942545027811e-01;2.111561684297760810e-01
-7.909547273979892004e-03;4.644649522433587363e-02;6.762152833371136429e-02;7.558738347901250952e-03;6.425260009702857267e-02
-4.970275538256742690e-04;2.429680774177215841e-01;9.138861790428338960e-03;2.134575727395174316e-01;6.211581545785159475e-02
-2.055351982112546202e-02;1.649703258326046529e-01;3.073148180578383348e-01;2.833024844133472803e-02;1.431697675489483901e-01
3.686155970867403386e-03;5.424562068220739608e-01;2.188754629011900044e-01;5.566483286563421451e-02;2.834795079580328392e-01
1.000224732432007657e-02;5.779508632208637392e-02;3.463849185776887024e-02;0.000000000000000000e+00;7.888335986869991767e-02
-8.023977399209148223e-03;6.125241994113788113e-01;2.641408634719822901e-01;2.577128694682942478e-02;2.649775827354478031e-01
1.023955843875066010e-02;6.805897584632777386e-01;6.150068969983722988e-01;2.483176408178509043e-01;2.432386142964631237e-01
-1.248056690411462541e-02;3.091705528514929191e-01;9.854689032600763565e-02;7.549235827184287706e-02;1.180349475396428316e-01
