# PS;GS;RS;c20_s1000_fpfhs_r5_d0_K100_i0;LS;MS;CS;c20_s1000_fpfhs_r5_d2_K100_i0_hier;c20_s1000_fpfhs_r5_d1_K100_i0
8.096772624462930112e-01;2.089257041273278048e-01;1.003558172902045520e+00;1.603485907705893609e+00;1.457601495097612387e+00;1.092339049815238994e+00;9.867257077136184495e-01;8.954646408457996865e-01;1.767462867121588843e+00
8.136192672004831650e-01;1.781237082506270386e-01;9.971958911785168134e-01;1.685305577087331752e+00;1.330457127191478239e+00;1.163862397031974361e+00;8.954894274210974947e-01;8.956521400790729004e-01;1.649609359126757990e+00
7.898957662576648886e-01;1.572527840253896969e-01;1.005254675368657535e+00;1.564283064714829363e+00;1.227887483839662508e+00;1.269748624971933637e+00;8.690516229805222981e-01;8.891985979623336922e-01;1.618044299959109145e+00
7.860528735281304691e-01;1.344767206281911043e-01;1.005390566484934300e+00;1.436887841584356229e+00;1.094243522645982125e+00;1.297787574214353201e+00;8.683291356125474314e-01;8.686959858370432164e-01;1.624997109537843487e+00
7.694133077933044129e-01;1.272961171496600763e-01;9.958812818597897465e-01;1.711511927703235569e+00;9.643435486488901587e-01;1.370752417004057699e+00;8.512813881432763630e-01;8.549832377611633616e-01;1.536600236564141575e+00
7.775177290417615295e-01;1.115657210587005649e-01;1.000943792570406776e+00;1.537398091478713091e+00;8.800287989043100723e-01;1.416308489415163185e+00;8.706205114531077038e-01;8.812189909424067435e-01;1.521654778035988365e+00
7.690683173365383540e-01;1.111668638169530932e-01;9.971492749017498713e-01;1.521917627331066614e+00;8.113010544120272671e-01;1.439415087370933932e+00;8.160506699830903932e-01;9.172671826882822232e-01;1.278469896026820596e+00
7.827883699381555926e-01;9.675273554121739672e-02;9.936623168124455452e-01;1.246519996160444288e+00;7.407373562554048219e-01;1.493960907100278845e+00;8.081179749783874433e-01;1.033548972671981758e+00;1.228184707941053055e+00
7.686444884552499079e-01;9.186312117560975488e-02;9.945319475407791154e-01;1.145239854268587543e+00;6.689316507253841859e-01;1.528025390625953994e+00;7.584404354428950779e-01;9.700350216769847433e-01;1.129511435764032568e+00
7.612787866254875357e-01;8.071118348402965548e-02;1.006513623912651756e+00;1.117233208178712189e+00;6.011834418897705756e-01;1.557219667996051049e+00;7.619997086484354698e-01;9.443120929946141606e-01;1.016294658553207109e+00
7.737615028082818203e-01;7.655274447918310188e-02;1.008529306362368594e+00;1.168203401799323027e+00;5.392511161254069929e-01;1.589227881994740743e+00;7.038488571859072840e-01;9.668837826325057394e-01;9.683500192113321248e-01
7.803688162052029309e-01;6.973343889674218921e-02;1.002015183744825233e+00;1.013350555632511751e+00;5.012034338642322728e-01;1.602858877374819357e+00;6.982882214411334498e-01;9.777402191784878571e-01;9.227885103955313362e-01
7.858990180799076963e-01;6.500511788296722826e-02;9.961925531473191375e-01;1.103554639025335682e+00;4.527441529350038074e-01;1.678412988805869199e+00;6.716326227573443663e-01;9.140422003890225078e-01;8.582596542061150524e-01
7.912342872317889020e-01;6.283561556801649239e-02;9.910802484771992216e-01;1.030125729546230717e+00;4.223859378434900447e-01;1.651071879137076870e+00;6.677568233045984014e-01;9.042157137107984521e-01;7.452012185857074256e-01
7.652859818574614392e-01;5.460039920506978839e-02;1.003412502759202907e+00;8.358471743906322748e-01;4.078300255035805510e-01;1.700226640207084472e+00;6.615626741357532037e-01;8.529887487666182322e-01;6.870173686482146103e-01
7.644378636791492321e-01;5.547394013779137489e-02;9.999117043055580911e-01;8.588459468188734958e-01;3.637695569094937520e-01;1.683944736575068379e+00;6.529133978352852363e-01;8.140146336426792306e-01;7.110560027861337895e-01
7.548247405594463721e-01;4.822694572913097805e-02;9.981740114701040945e-01;7.789361954161129198e-01;3.281838613333698529e-01;1.737235538303459004e+00;6.539043378913794724e-01;8.078816924694212087e-01;6.212523492899389987e-01
7.509348457922874198e-01;4.811329841860456646e-02;9.967427295864930148e-01;8.063137807667010160e-01;2.909754988304981693e-01;1.736550823602588611e+00;6.345568032403366976e-01;8.194266465436075286e-01;6.111783411440974145e-01
7.276497198580789139e-01;4.461160954555700581e-02;1.008569194521759860e+00;7.503312413635814249e-01;2.780837251701627211e-01;1.762684215591897807e+00;5.828456798460357469e-01;8.686894798883024738e-01;5.952365959942048645e-01
7.215905224821318464e-01;3.806687509962148469e-02;1.010683366685376505e+00;8.654463131143828036e-01;2.490638875361515792e-01;1.769670125678258321e+00;5.679720981641118716e-01;8.880633976336501645e-01;5.663785398797126502e-01
7.215237613136364914e-01;3.917346617269130971e-02;9.939078502226064149e-01;8.480921121273178320e-01;2.376402757709106806e-01;1.779668769433167430e+00;5.533442402371392399e-01;8.573339667350202697e-01;5.466431607886458321e-01
6.978011578261125170e-01;3.948846272731457163e-02;9.987158260281667754e-01;7.559347107099136931e-01;2.135982058778558845e-01;1.793918053237606003e+00;5.576653685834842555e-01;8.439296884089368955e-01;6.593265265758796456e-01
6.813321535599040635e-01;3.647031966276362280e-02;9.928192816052721081e-01;6.544214685971319057e-01;2.036881498422495052e-01;1.805341875301826882e+00;5.499773059276733544e-01;8.310911095428863415e-01;5.764295498928602157e-01
6.965114236293139527e-01;3.457715344382698841e-02;1.015698219495433596e+00;5.542273055567170648e-01;1.818201429039146555e-01;1.800549081171053833e+00;5.250276620381475468e-01;7.758243635190095189e-01;5.967935817895695383e-01
6.981684682843287693e-01;3.456582631834696773e-02;9.957013954264698485e-01;5.095843116593539168e-01;1.692632226367799253e-01;1.811734148482057716e+00;5.251891647212737491e-01;7.216565764506246428e-01;5.519291562443546795e-01
6.811263801567298826e-01;3.104946197307461436e-02;9.980811220722756172e-01;5.012220475218303051e-01;1.584529480420479863e-01;1.820121019436457432e+00;5.015038615805528233e-01;6.807241525362458523e-01;5.111067787361410764e-01
7.034806249392744348e-01;3.117755440604202261e-02;9.980894639940410817e-01;4.355019317901072662e-01;1.432838182978805330e-01;1.854204162896927022e+00;4.726813154468846312e-01;6.519844081614539766e-01;4.860229991002970595e-01
6.909179426286349290e-01;2.907538401503619377e-02;9.968974730354758229e-01;4.258305030120417278e-01;1.314336315375870534e-01;1.795558237419164316e+00;4.450101756278963538e-01;6.264226576495470766e-01;4.364110064156916935e-01
7.010565323858876097e-01;2.685931687620326039e-02;9.897217233051709417e-01;4.089020619341253715e-01;1.261895419130564799e-01;1.771108998913012211e+00;4.355067876336042310e-01;5.860207347602027772e-01;4.546379486511953338e-01
7.162670802159709638e-01;2.602248616036170054e-02;1.002681726461505551e+00;3.975685933449170650e-01;1.174655637800937902e-01;1.774410875324921033e+00;4.281346581295538689e-01;5.723276486367175897e-01;4.036296872981079420e-01
6.930665668740166874e-01;2.638927792283535939e-02;1.003564764026974032e+00;4.484563979059268957e-01;1.118065564993893785e-01;1.776336716244357739e+00;4.224975721143423568e-01;5.675175697052077251e-01;4.507698651493848852e-01
6.796729479165576349e-01;2.619249990027138972e-02;9.890019316450918696e-01;5.226056304306654354e-01;1.028546570255166187e-01;1.744919978082779988e+00;4.033990770671361248e-01;5.830435011214126773e-01;4.056273742345712918e-01
7.053596604336748177e-01;2.297348324192668295e-02;9.801662504258905617e-01;3.751945282141384563e-01;9.184404198827701704e-02;1.699338311510908195e+00;4.033760080841783391e-01;5.480326136716300311e-01;6.555495065116835329e-01
7.189577050261155566e-01;2.390356348128779354e-02;1.003419403331345494e+00;7.837798100556914171e-01;7.905431098173099080e-02;1.696223036130172446e+00;4.078327159299127702e-01;7.856147770752939241e-01;4.063865719895063955e-01
7.129611258733119517e-01;2.256952163981681969e-02;1.001618190930451346e+00;3.998349004011527152e-01;7.491134651704910163e-02;1.697622273197790355e+00;4.208913457274766623e-01;5.035549639727229243e-01;3.646232125882245545e-01
6.826939056548400053e-01;2.340857773546732579e-02;9.944508689794661072e-01;1.000419695782911234e+00;6.806965374226596477e-02;1.693226222073497711e+00;4.132279177234263745e-01;5.018752778665409586e-01;3.833317122777696317e-01
7.042067084134976396e-01;2.326621600761309000e-02;1.001712717863007418e+00;1.386924879391584486e+00;6.492915674205136656e-02;1.620793900853997771e+00;4.191706739836528195e-01;5.060238213881839142e-01;3.413398020572881997e-01
7.019247688822857212e-01;1.979470732605918479e-02;9.997376766293083472e-01;7.637409185975556625e-01;5.631867390194409545e-02;1.607441237995272054e+00;3.821924031098730135e-01;5.066498776493029155e-01;4.531906939446871951e-01
7.096968303747713813e-01;1.944580217458828988e-02;9.987621128738800591e-01;6.173870841392476994e-01;5.506403409905068908e-02;1.556904497397793907e+00;3.732170083787901271e-01;5.788588566440806549e-01;4.965739445014049624e-01
7.170440814978329414e-01;1.968889647543190305e-02;1.007298387747633583e+00;3.282282423723401621e-01;5.029603773695291019e-02;1.525036203595593554e+00;3.555055219536771283e-01;4.639309874726125771e-01;4.560101739302444002e-01
7.396301032033426592e-01;1.840569193869213624e-02;9.936203561646120841e-01;2.828656712766424719e-01;4.861201772833915330e-02;1.486565564150520435e+00;3.446836029755674380e-01;4.418910179427962270e-01;3.980552368053418832e-01
7.205187891558715307e-01;1.803277106405368549e-02;9.981446997542156030e-01;2.642940081236904715e-01;4.311103618750091598e-02;1.467887273324856245e+00;3.414559504886093277e-01;4.384884908355390354e-01;3.139196809035157409e-01
7.327534295156246102e-01;1.713299591433249669e-02;9.901876731862992997e-01;3.626013959586273372e-01;4.236248560539643271e-02;1.409519211498083457e+00;3.677006738232803107e-01;4.470825577101779635e-01;2.563261583225378559e-01
7.414763011427616402e-01;1.694801623255117601e-02;1.007057039716345859e+00;2.486551603238356389e-01;3.932748428126440349e-02;1.355581171599406609e+00;3.931514524444497671e-01;4.136731615700807163e-01;3.565013663594758797e-01
7.669344949002707690e-01;1.587692415440500326e-02;1.003442728223058467e+00;2.464790145893608342e-01;3.640371795775143582e-02;1.348469344104721301e+00;4.003486756918667178e-01;5.277821404370272029e-01;3.429227102627718238e-01
7.714036627090566922e-01;1.538008414158123678e-02;9.964465034625732409e-01;2.306930947962105849e-01;3.694671567980771509e-02;1.297172370848976186e+00;3.893902255424284697e-01;4.085325157635589233e-01;4.475826756446696364e-01
8.360821318747168052e-01;1.310212810734401150e-02;1.011213921701064278e+00;2.266470701230790530e-01;3.185836857304032849e-02;1.221032216951382310e+00;4.027154696361583963e-01;4.319836431229706619e-01;4.051105335463481838e-01
8.096035024515663148e-01;1.505298198654026962e-02;9.982915672318734002e-01;3.031649498420288524e-01;3.329235442494038466e-02;1.163009514555134905e+00;4.001379422997411450e-01;4.104915374518410820e-01;2.783891153986792766e-01
8.271999480785313663e-01;1.391660116232554950e-02;1.001321512260718194e+00;2.119255046892389305e-01;2.761729287712378841e-02;1.116578112151390023e+00;4.101253510666434399e-01;3.717093318923180290e-01;3.316987695145239279e-01
8.794086230755607803e-01;1.373809242049625276e-02;1.003292312796024710e+00;2.537632351575648260e-01;2.722583753594214062e-02;1.066237609728411861e+00;3.851577516553503222e-01;3.497303551745610251e-01;2.875598667877747316e-01
8.806679610553892479e-01;1.316424104189474129e-02;1.005122625456036811e+00;2.588811503338995235e-01;2.634351837669519567e-02;1.005323060509002664e+00;3.709783108719390543e-01;3.134015199201768964e-01;1.912350757488522623e-01
9.170319609661108373e-01;1.211073880972239961e-02;1.004212975672905017e+00;3.622858874067596546e-01;2.262726554334823156e-02;9.358748424081976269e-01;3.758073952186996025e-01;2.830363507373523935e-01;2.967994197919485710e-01
8.889768318769418753e-01;1.189488978614097053e-02;9.954589226588845818e-01;2.522930695262433631e-01;2.695629278037188492e-02;8.614892058479941550e-01;3.936694799723652882e-01;2.776668079023642544e-01;1.557402131393433864e-01
9.294545052166796051e-01;1.066839338592105030e-02;9.926886933322187634e-01;3.023208554995606145e-01;2.232870617574843342e-02;8.162745452190937057e-01;3.949771031907101104e-01;2.671666166665078723e-01;2.137343187904180986e-01
1.033839693048776986e+00;1.115691128619415544e-02;1.004526206630163676e+00;2.887026702027691849e-01;2.030275493905989853e-02;7.554871118688949450e-01;4.033613940743703274e-01;2.598600552389172536e-01;1.537909425258800478e-01
9.908170616016149790e-01;1.043966792376229899e-02;1.005832295153944900e+00;2.002246222084068106e-01;1.744026419246369822e-02;7.272518823887955675e-01;4.175980128189881735e-01;2.350987088782574563e-01;2.744361532788315294e-01
1.165452786987731360e+00;1.038506646883197854e-02;9.938571209351079183e-01;1.797118215579089073e-01;1.742925862266073156e-02;6.710976495969934730e-01;4.282699904235377497e-01;2.337358342444007531e-01;1.757915047413972642e-01
1.111094629530165800e+00;9.525271358211960179e-03;9.996407522592791750e-01;1.764330502492171826e-01;1.670910143983454429e-02;6.222574066683262961e-01;4.471617990470228010e-01;2.324977719569173151e-01;1.398217211962728412e-01
1.102092999241496063e+00;9.415519612548562886e-03;1.001541882482186896e+00;3.051790067605167911e-01;1.500270191718811735e-02;5.899805544584534323e-01;4.206679440883004384e-01;2.289726371254321713e-01;1.346868194867377189e-01
1.107847841190717775e+00;9.074986831279073518e-03;9.946593431799114482e-01;1.549956598089637927e-01;1.474487710795102137e-02;5.677059892952227571e-01;4.087221856999680991e-01;2.135713458495456518e-01;2.504140479253342266e-01
1.101427232543618961e+00;9.666075364917160392e-03;9.979489680078809100e-01;1.500560542464438596e-01;1.561565798677174051e-02;5.252282925052255136e-01;3.831207453312794886e-01;2.187852207468127252e-01;1.391304470644524061e-01
1.138660748047094939e+00;8.202128755369700319e-03;1.001694216199201737e+00;1.465704698711491616e-01;1.493703804977037849e-02;4.928234262170078650e-01;3.599443176906909625e-01;2.202275642067823558e-01;1.358026693270201757e-01
1.171018854091761430e+00;9.107724988507532107e-03;9.979155278890921021e-01;1.660113257280095567e-01;1.192975901471555501e-02;4.746824581018072031e-01;3.394127435749611510e-01;2.166114537910498739e-01;1.330488229272757672e-01
1.162688663503456787e+00;7.972315253274200875e-03;1.003887128413004204e+00;1.601721393176606945e-01;1.343445985871823817e-02;4.438899278776511359e-01;3.048315565443039388e-01;2.147785489463151509e-01;1.354270291269800142e-01
1.157941947874101540e+00;7.242459660175460008e-03;9.994266147254627919e-01;1.524369862182827218e-01;1.288898683955831161e-02;4.099445698705712626e-01;2.910878520749387577e-01;2.056206675468695844e-01;1.445892715651810323e-01
1.045470100096490329e+00;7.208330184703625430e-03;1.000449934593575785e+00;1.321767461658292508e-01;1.054225530348981005e-02;3.932287331039721057e-01;2.857187356390772370e-01;2.205549391632031231e-01;1.702379455547815557e-01
9.825274719213555885e-01;6.341238390832302195e-03;9.987623370734795003e-01;2.176407433393428847e-01;9.316099843009201936e-03;3.659860028427701084e-01;2.876999831651536610e-01;2.061177751817074022e-01;2.132882109348610278e-01
8.915765863251668977e-01;7.406555711844605393e-03;1.004520722938954780e+00;1.375784438896330286e-01;9.158491831324420268e-03;3.413039358788958477e-01;2.759363884299817493e-01;1.847886215925289566e-01;2.002379241021780554e-01
8.413301509045123527e-01;6.193108935123563773e-03;1.008578085990088358e+00;1.334526314389392621e-01;9.768313056998646077e-03;3.136848309018119840e-01;2.651087405760315097e-01;1.731915202320326308e-01;2.948074287631154422e-01
7.610912854307353426e-01;6.184673397658926527e-03;1.007688271336724339e+00;1.315204958458927875e-01;9.667970200037222586e-03;2.806959057259332813e-01;2.467314314287365473e-01;1.638668552335915407e-01;4.284766147103082345e-01
6.889423415069709788e-01;5.353577045506902922e-03;1.003313657355181077e+00;1.261626022969786765e-01;9.847349217089991849e-03;2.585135030879692208e-01;2.479278233984448243e-01;1.630088805865643753e-01;1.113575945679113471e-01
5.733940965341929319e-01;5.253771301622620939e-03;1.002608276835564860e+00;1.316407556914750143e-01;1.089299789633392176e-02;2.232202480126690702e-01;2.354380620645056543e-01;1.639077594538354832e-01;1.190177305945999409e-01
5.417192081339529119e-01;4.744414396541009847e-03;9.977581607041500211e-01;1.453779727407882583e-01;8.338179077566084882e-03;1.967600751067040132e-01;2.122759412871018381e-01;1.582580398012727319e-01;2.222773122448579441e-01
5.076768016576984621e-01;5.285390359269392067e-03;1.002609269009610005e+00;1.461627254512690988e-01;8.732344368204044902e-03;1.735746055892905260e-01;2.023082619027661011e-01;1.550916179471945877e-01;1.372262769905618629e-01
4.094789536218902959e-01;4.326217648699694912e-03;1.000597313306500702e+00;1.529132159230207066e-01;7.206935426022686997e-03;1.467799749577645141e-01;2.122997192810337219e-01;1.555000994617379007e-01;3.005281392920701733e-01
3.151296224797299206e-01;4.471431174285650685e-03;9.836587443618196591e-01;1.406659190166062168e-01;6.216877510177127100e-03;1.326627673008573538e-01;2.063115675993985876e-01;1.528483375950470957e-01;2.315082164014393429e-01
2.380511270055814810e-01;4.737161612982089716e-03;1.002582708568082293e+00;1.341580664087012043e-01;7.042389419689534455e-03;1.173624043796613614e-01;2.140192066539220450e-01;1.472973860639442134e-01;5.145922441301880035e-01
1.853911264738804798e-01;3.699592571125974016e-03;9.950212320358963192e-01;1.257588232570591436e-01;6.540728591185557966e-03;1.042062279323709428e-01;2.193448758883496941e-01;1.562052934531519000e-01;2.611824905673515995e-01
1.321259959537436635e-01;3.974002084521851240e-03;9.960661462530226995e-01;1.185249189906419781e-01;6.134456751931174380e-03;8.460127284679525017e-02;2.135922652389300458e-01;1.617343347501379036e-01;3.509742934783444679e-01
1.044351092438294271e-01;3.543176586289916233e-03;1.000557524852790259e+00;1.155747791764162036e-01;5.065237804315437381e-03;7.529828567660216965e-02;1.968330297341454038e-01;1.580316584020758641e-01;6.668813589305089273e-01
7.957787787146761160e-02;2.819347751916964715e-03;1.003178898716141632e+00;1.025995459551309746e-01;5.183899608817575839e-03;6.222319336133329964e-02;1.694344893041126732e-01;1.529596856568057606e-01;3.703485174000828439e-01
6.500147893495281104e-02;2.519123232006876233e-03;9.850709281707943354e-01;9.175677692699878152e-02;3.850430558466908307e-03;5.075875584059455492e-02;1.501407774522188487e-01;1.829441708080996321e-01;1.470941406267098350e-01
1.310150252804252735e-01;1.673332238565717126e-02;1.009701713536882650e+00;3.453637642314204559e-01;1.951749846390473178e-02;5.340322284757457322e-02;1.779091105520108351e-01;3.453102998205468399e-01;1.379124856055617077e+00
