# RS;CS;LS;MS;PS;HS:1:0;c1_s1000_fpfhs_r5_d2_K100_i0_hier;c20_s1000_fpfhs_r10_d2_K100_i0_hier;c20_s1000_fpfhs_r3_d2_K100_i0_hier;c20_s1000_fpfhs_r3_r5_d2_K100_i0_hier;c20_s1000_fpfhs_r5_d0_K100_i0;c20_s1000_fpfhs_r5_d0_K100_i0_hier;c20_s1000_fpfhs_r5_d1_K100_i0;c20_s1000_fpfhs_r5_d1_K100_i0_hier;c20_s1000_fpfhs_r5_d2_K100_i0_hier;c20_s1000_fpfhs_r5_d2_K100_i1_hier;c20_s1000_fpfhs_r5_d2_K100_i2_hier;c20_s1000_fpfhs_r5_d2_K100_i3_hier;c20_s1000_fpfhs_r5_d2_K200_i0_hier;c20_s1000_fpfhs_r5_d2_K500_i0_hier;c20_s1000_fpfhs_r5_d2_K50_i0_hier;c20_s1000_fpfhs_r5_d2_K800_i0_hier;c20_s1000_pfhs_r5_d0_K100_i0_hier;c20_s1000_pfhs_r5_d2_K100_i0_hier;c20_s100_fpfhs_r5_d2_K100_i0_hier;c20_s10_fpfhs_r5_d2_K100_i0_hier;c20_s2000_fpfhs_r5_d2_K100_i0_hier;c20_s500_fpfhs_r5_d2_K100_i0_hier;c20_s50_fpfhs_r5_d2_K100_i0_hier;c400_s1000_fpfhs_r5_d2_K100_i0_hier;c400_s1000_fpfhs_r5_d2_K800_i0_hier
-6.852597838989610626e-03;1.854664733150814537e-01;1.895516818878013876e-01;1.683395446193284850e-01;1.604156372186129609e-01;4.425442691458948419e-01;3.064457315236267243e-02;8.038566200681405982e-02;8.427644173083879975e-02;1.269202294536010689e-01;1.670798265727372056e-01;1.381541498639748400e-01;2.907619698995112661e-02;4.148905271947262441e-01;1.437358366754403760e-01;1.259150008242963525e-01;1.222763519045924757e-01;1.913748250967843567e-01;9.895721588073563835e-02;3.097542825676836281e-02;2.561431486566314031e-01;3.048968055295815313e-02;9.223581866202298918e-02;6.500458035553352554e-02;1.024844670613152785e-02;1.943193444657619340e-01;1.552734646569060295e-01;1.143794104779738280e-01;-2.509282344517323529e-02;1.668760982655218272e-01;1.758095101100298208e-01
9.315825827718626079e-03;3.576942667292670186e-01;2.474990960239457360e-01;1.758603098376353424e-01;3.829423541205526638e-01;4.270605944109900909e-01;3.472691428065257657e-01;2.528912922202675717e-01;3.388208357651270042e-01;3.583215779125191180e-01;3.679739789342739154e-01;3.605216232794475339e-01;2.031858733217676571e-01;2.663960004974758045e-01;3.605326268040172089e-01;3.579547328593356004e-01;3.568222446848959839e-01;3.530488877449399210e-01;3.499759849379913135e-01;2.216931559560887943e-01;2.174355951330107506e-01;1.864568637217582647e-01;3.358986690501190586e-01;3.018382187344764156e-01;3.136688729898362005e-01;3.067881778115324476e-01;3.506309892788508908e-01;3.534184394768833948e-01;9.394324442003654241e-02;3.442306252963511226e-01;3.618712670944916332e-01
1.408681552792572303e-02;-7.293854075286551608e-02;-7.157814870887944936e-02;2.716336366242058098e-01;2.840005383800555117e-01;3.608025070476802432e-01;1.914948728142341627e-01;6.175330806071532147e-02;2.376419098454800038e-01;1.146288482489500882e-01;4.647240922632066285e-02;5.460959628810742317e-02;2.956788411592498056e-02;-1.094190842700713644e-02;1.386080833362750807e-02;4.334903749921973498e-02;5.371667466222301152e-02;-6.535940417357749554e-03;7.816178440397028582e-02;4.932252624380013134e-02;-1.274869225200641297e-02;1.198199060177111523e-02;9.761899089481956837e-02;1.604269888012742895e-01;1.030279097263731708e-01;8.456475268563528810e-03;7.515687674504081817e-02;1.091287691108480951e-01;1.453847695305732490e-01;2.536469385907925631e-02;4.070050775128218612e-02
-2.550612242806065896e-02;-9.452320225182615776e-02;-8.805123852431238907e-02;2.240416809305074974e-01;2.469553808995175459e-01;4.309877545210691330e-01;1.461841906883654119e-01;-5.121468123805321404e-02;1.921501247652193101e-01;1.993147551242574200e-01;4.814841665581961333e-02;1.801233946432155286e-01;-2.057361840690115351e-02;1.654243378807319087e-01;1.869585788570846674e-01;1.554571118240201111e-01;1.417190436002330189e-01;2.036314047264776161e-01;1.729927586289151387e-01;2.531832452120874946e-02;-6.060382608598684218e-02;-5.570103585107582904e-03;1.077291799597209221e-01;1.086093980763391115e-01;1.275195747488255260e-01;-4.639739694683739368e-02;1.773518328201109384e-01;1.507260657501092727e-01;7.777668618544596180e-02;2.076389965583669006e-01;-1.888969336606645746e-02
6.623306312684578562e-03;5.200571769457901228e-01;3.482017651273209835e-01;4.450147692011489631e-01;5.157904160855372178e-01;4.961546942852894659e-01;3.388166561644748165e-01;1.435339817062641909e-01;3.407180870809030648e-01;2.049125062277914744e-01;3.991731161946889817e-01;3.357781412230214091e-01;2.445275485229459478e-01;2.737902541560731096e-01;1.912070499507262100e-01;2.332586579208380806e-01;3.446224171652472190e-01;1.383014615805693293e-01;1.736083022557413369e-01;1.351392617946775843e-01;1.424030600770485322e-01;1.155054574524765898e-01;3.539555286424931890e-01;4.119828067567817276e-01;3.652901129320169638e-01;6.922341339562552986e-02;3.390108335483740243e-01;3.522470948372570243e-01;3.399715086956196092e-02;2.705007348138723788e-01;1.378331636709747565e-01
-7.724188234595382938e-03;1.106319457527392275e-01;-7.239571704405639574e-02;1.953276539420212565e-01;1.689504748928995215e-01;4.074305902801645951e-01;2.332086758640675717e-01;3.219926006582762151e-02;1.764809886283927876e-01;2.346770205940452991e-01;2.179067015268524588e-01;2.214912877852493744e-01;2.192801316970461323e-01;1.687684453374261317e-01;2.298427537798805043e-01;2.287364895461134473e-01;2.203156332340482082e-01;2.084289698441148253e-01;2.103935688686477679e-01;3.394231135952778811e-01;2.467461017921673827e-01;2.734945663399344085e-01;1.779126355169222129e-01;8.810821439355796814e-02;1.116153413004515732e-01;1.133347312759294540e-01;2.096840107805921782e-01;1.431142948460066844e-01;7.602592366059036932e-02;1.780371665290136352e-01;3.166593254906805988e-01
1.754816865329389874e-04;3.349156345352777286e-01;3.566155849697462688e-01;2.429900380671289606e-01;2.951004831799753370e-01;4.456407191118865740e-01;1.526305983837965008e-01;3.426928197086797495e-02;1.024373561885823514e-01;1.109623988697359676e-01;1.245327270754389842e-01;1.129201368883597650e-01;8.757198462120885374e-02;1.480262023634425217e-01;1.131891983282678066e-01;1.165723107507226769e-01;1.164286839973985715e-01;1.036305249904201503e-01;1.039325198568511188e-01;8.907045065659281724e-02;1.428162290209638863e-01;6.388645277155260982e-02;1.217189354841496096e-01;1.387265372994135881e-01;8.927850317498471633e-02;1.755087477228508275e-01;1.193813708292944392e-01;9.422174097236168944e-02;9.507715363290587807e-02;1.029328802260379011e-01;1.135398439717951596e-01
1.535599777095698025e-02;2.684987713816137100e-01;3.001356969214715176e-01;2.403837942851310694e-01;2.405100447872144664e-01;4.205819586351518535e-01;4.382289980639212518e-02;5.681256078807130766e-02;1.025920583040297596e-01;1.003565213145286433e-01;1.039181129575894175e-01;9.230973202105781372e-02;1.949618623069616641e-01;2.644069880258936300e-01;9.992902574960531303e-02;9.250745570099552784e-02;9.211005241045416847e-02;2.116852204753232047e-01;8.097867403055042379e-02;1.750882378879230206e-01;1.746802520517002355e-01;1.782835108257787571e-01;1.339873690009144580e-01;9.102534134884113226e-02;5.401059842539174261e-02;1.777483422200851759e-01;1.018172867241936008e-01;7.777591240646176962e-02;4.938917219046048274e-02;2.261518831226624338e-01;9.349828036480395399e-02
-3.527351873425954576e-02;3.579344436471463275e-01;3.252451751929210100e-01;2.129553621811425546e-01;2.947080404384954666e-01;3.681587966814752200e-01;3.321532378149764930e-02;1.957786066506447126e-02;1.608900986141643397e-01;2.093839791472985046e-01;1.654762679563336059e-01;1.623976860664924082e-01;1.702367973021461367e-01;3.282793267805391157e-01;2.264806237220390595e-01;1.900255028944563829e-01;1.761231073468131347e-01;2.782634912148792550e-01;1.160694787033916958e-01;1.564799182828190693e-01;1.712766140352705024e-01;1.455536827096475250e-01;9.444452113616016997e-02;9.749980849495855362e-02;6.231125720080051694e-02;3.199754844998349279e-01;1.598287005490436063e-01;1.048985858631439477e-01;3.182725124082332741e-02;2.762464585541194451e-01;2.292241369031450260e-01
-9.207320188763723143e-03;1.612385684634686234e-01;3.103317982079766835e-01;8.130676842479231392e-02;3.849655463618815721e-01;3.992577903852964072e-01;2.473923723632921179e-01;1.122620455835581788e-01;3.054641063769631404e-01;2.372625463926182066e-01;2.736086077922182391e-01;2.615085884438140829e-01;2.188061727033631942e-01;2.494156565795543345e-01;2.337183517712166370e-01;2.011272447080707515e-01;1.949989139826499851e-01;2.578277438905742791e-01;1.947799035354060571e-01;2.607441606689250846e-01;2.652552194263178009e-01;2.174337195018204161e-01;2.661965243053354691e-01;1.824048184379176152e-01;2.498653072911935225e-01;2.452089762887549873e-01;2.897310458512850073e-01;2.794916726785418026e-01;2.204107513463272605e-01;2.281448266892665833e-01;2.808953442025961533e-01
