# RS;CS;LS;MS;PS
-1.607474435329458648e-02;3.862258323953760564e-01;7.490321816382781162e-01;-2.385387810881912224e-04;7.969975615515902945e-01
-1.403411084106318540e-01;9.118275970633031857e-01;5.984390476803130854e-01;6.444670643956881828e-02;8.208022789219150406e-01
-1.507936164034035242e-01;1.076011575727159109e+00;7.011510446744115832e-01;2.998175748521516581e-01;9.836783683481904461e-01
-4.696910456247894300e-02;-1.758352663885544981e-02;2.271390984980667660e-01;4.080208287451212446e-01;7.016300146538434479e-01
-9.281535995120644700e-02;1.132485260872581501e+00;1.381953600942781302e+00;1.535022205179805144e-01;1.029753394434425928e+00
1.720322713292977146e-01;6.908821378319905671e-02;3.454030154608432879e-01;-3.041176129931232389e-02;7.218195193172497470e-01
4.240281054857421988e-02;1.361401275986472426e+00;5.507127173372186046e-01;0.000000000000000000e+00;1.112059123687821005e+00
-1.237770321712857759e-02;7.969910530011301564e-01;1.194327787956025677e+00;4.160471644575551298e-01;9.597020695532790802e-01
2.793408472948809562e-01;-1.330622607662508283e-01;3.181980557931154419e-01;1.711941545229997697e-01;-2.871095580636779943e-01
-8.158220851302082355e-02;6.553940853728368321e-01;8.908642329970055673e-01;1.474272551249319052e-01;4.193217833409805806e-01
-1.385255288815084584e-01;1.758078802102346072e-01;4.842508588910149347e-01;1.843890091358740546e-01;2.344419786580716758e-01
-3.891800865617523614e-02;2.967152679787442016e-01;4.780511879590854107e-01;0.000000000000000000e+00;1.527868670231333492e-01
6.213398361370583989e-02;4.013456016337917376e-01;4.668814037105082915e-01;-2.226733762337628625e-02;6.017212377547617175e-01
1.161660181073712883e-01;4.544156141917610747e-01;7.606287711583488154e-01;0.000000000000000000e+00;9.592585532323184561e-01
-3.444186408934021837e-02;1.501492108899092681e+00;1.519618537802790215e+00;7.680124994682005490e-02;7.246339608982497182e-01
-1.561673207041452682e-01;2.969507441123308555e-01;8.402012706390189489e-01;1.758434204451760352e-01;1.083603896383478205e+00
2.393411857973171963e-01;1.231872751650322728e+00;1.904517776955451991e+00;5.757478597785468111e-01;8.636541031649266342e-01
-1.456902079994732563e-02;2.687529729082373531e-01;1.168240713935910335e+00;3.033532966826595345e-01;1.135270841985610124e+00
9.452644294933788827e-03;1.401683537306640304e+00;2.198979257779555052e+00;3.338250534777360001e-01;8.976402837897228260e-01
-8.365699197737247461e-02;9.078126877207868262e-01;2.396096577202310840e+00;0.000000000000000000e+00;1.491469983464131621e+00
-3.378816962888350848e-03;-1.118111568615425822e-01;3.391493270024012463e-01;6.432171568072475587e-02;3.549884997669963682e-01
-1.541475942284178252e-02;-2.865310384247336459e-02;3.271885508132905684e-01;6.404860344047864917e-02;3.690293814790249760e-01
-3.076960525990013375e-03;1.592242582931358008e-01;3.659913073009465889e-01;2.971212561549723685e-01;6.549977476851249758e-01
-8.704716920385222045e-02;4.005117711425081883e-01;5.773312099080025739e-01;1.615724552555503624e-01;4.800701905806650793e-01
-1.247240868645199396e-01;5.657934016148155609e-02;5.319883989752380860e-01;1.305486100729434662e-01;3.604343505585249074e-01
-3.419741046155835851e-02;3.809098614295524654e-01;6.711469681295192391e-01;-2.149532349362207745e-02;4.983429448387611815e-01
1.365540606603226070e-01;3.991684210959376977e-01;1.755553511208486128e+00;1.890116518194740747e-01;8.297482993201031887e-01
4.552217906877711190e-02;6.991887291502338897e-01;2.981353318299784227e-01;4.937078586374733097e-02;3.580016185115591498e-01
1.232278488370587739e-03;2.628777496455543705e+00;2.262823602667474621e+00;2.318139874571468972e+00;1.478707221263335647e+00
-6.122436371235558117e-02;3.757245439818801547e-01;2.145609386171895006e-01;-5.000000000000000000e-01;4.827225860946404712e-02
9.361981150425606468e-02;1.921366935164977363e+00;1.682443228387236145e+00;3.659776412900094811e-01;7.350422282862799639e-01
1.081083852145825613e-01;4.682435613637042082e-01;9.580007220617375863e-01;4.706394235865113407e-01;7.001556528635961563e-01
6.282721765903813427e-02;6.898215202820899561e-02;2.232172463489606740e-01;3.734145458372518239e-02;3.609892011718294769e-01
7.113305613399983907e-02;6.950829296445358574e-02;1.518825076091601389e-01;1.065955706705342537e-01;3.645841477267070529e-01
-1.554515081909940873e-03;1.221353955943240005e-01;1.436526884121200331e-01;-1.515819546650476191e-01;5.436362799539899981e-01
-1.707392790928465853e-01;9.013397200236231144e-02;4.499721456715430890e-01;-3.709117470249897325e-02;5.395915764475275322e-01
2.911799669071289676e-02;8.198257039380222322e-01;3.504208620575938737e-01;-3.959532734574936451e-03;7.057310168225757741e-01
-7.651280548151488670e-02;1.437515399721904563e+00;8.553910563830775526e-01;0.000000000000000000e+00;1.310681050366530265e+00
-1.356898060968185216e-01;1.788187470909539944e-01;1.080064527517201611e+00;5.013127387872942098e-01;4.741780875390573247e-01
9.048092299077965805e-02;1.073416234530524482e+00;9.649751088058923232e-01;-9.483777772367922576e-02;8.464453121944611746e-01
3.086668129627956683e-02;1.310349309555254971e+00;9.319511934985957868e-01;3.866808260792536367e-01;1.223688437229817350e+00
1.394748821663590876e-01;1.314169865240054635e+00;1.165905978494490736e+00;-5.000000000000000000e-01;1.258602865450243025e+00
8.280409510391915917e-02;1.577373843534415565e+00;1.268522607419713344e+00;6.745811358608133634e-02;6.500906609638126277e-01
-1.335593695612067588e-01;3.059705045692024949e-01;3.939027494796418227e-01;2.843741028691200781e-02;2.397749283775023610e-01
-1.598713384865278753e-01;8.731839237500707007e-01;1.296660603118382216e-01;-1.227242038260834694e-01;1.091322287893875531e+00
-3.457196981973318511e-02;1.024710814017008254e+00;6.732745491176413966e-01;-1.205750465721003167e-01;4.432977534527642316e-01
-1.645364444141469984e-01;4.346101088778068222e-01;7.594273565994377750e-02;-2.329309246453113366e-02;3.116332478831988495e-01
1.730976149349892357e-01;7.498899742680746883e-01;1.756969400288976579e-01;-6.111585272211917524e-02;6.883492146857387306e-01
-3.629862401345336498e-02;3.805548954618908075e-01;8.500744667183335324e-01;2.221130867444769397e-01;1.285246273772642223e+00
-3.278111145132453150e-03;6.568331962823819037e-01;8.622747543733706443e-01;2.435046332802852376e-01;1.258946818853577287e+00
-1.292554774814562712e-01;9.257622439350635668e-01;1.527185912411079816e+00;6.023438521212268887e-02;9.586058226806981608e-01
-1.257516419723709034e-01;7.598376192344924451e-01;7.462007126067617957e-01;3.491047927508906246e-01;1.405730600951019760e+00
3.638255578389000822e-01;1.984380009063488215e+00;1.961108697020203184e+00;2.018467070257553786e+00;1.478065514442090889e+00
-1.138583141961432149e-01;9.887281749340702808e-01;6.597045099761569276e-01;4.023935598334490993e-01;1.204264698113843846e+00
-5.647976645557601511e-02;1.473219305352878594e+00;1.156376761549930077e+00;-6.794207745404239052e-02;8.332487323270232338e-01
-1.356992159473387749e-01;1.203497451320521217e+00;1.070340554703066660e+00;4.001845313863074405e-01;9.199069064005127583e-01
-1.434141880952211900e-01;5.449626407104308790e-01;3.634389538841330536e-01;1.396133837329896765e-01;7.623833659503140847e-01
-2.104969846879377673e-02;6.416431758563405641e-01;2.928631948116580674e-01;-2.550489890913683680e-02;6.434934033248028706e-01
6.259507586529210188e-02;2.509387510514241582e-01;9.386689057715726092e-02;2.742467314032141501e-01;6.010123683814079243e-01
-6.985415088392776806e-02;4.269950612064200568e-01;6.571875627179191159e-01;5.449205774458517615e-01;9.290444755393946208e-01
1.274317953721013086e-01;1.275607044038506999e+00;6.949944224032209572e-01;-1.807162754306520028e-02;1.394811175065516773e+00
-9.667133709972660152e-03;1.658351064206321279e+00;1.519044889450985369e+00;8.939710783270743422e-01;1.187741754150569040e+00
-1.200376015705336419e-01;2.201766967336578062e+00;1.345175254377759977e+00;6.545524639724544791e-01;1.701926290104579298e+00
2.883477508386575808e-02;6.487715347867835103e-01;1.655368516162013304e+00;6.010437315409556530e-02;1.054984553810752734e+00
-7.412143705982859876e-02;1.810722220795051296e+00;1.700085335336064762e+00;1.412319586682136308e+00;1.537589076332930516e+00
-1.281691116098083449e-01;7.909560549788009487e-01;1.938803355536503403e+00;-2.594996811234309697e-01;1.449552347579952993e+00
4.074190106663908018e-02;1.968056926981702537e+00;1.935610031795905295e+00;1.003861585589493011e+00;2.094005505532730904e+00
-3.394438051174650250e-02;2.639418096015345494e+00;2.956901176640818640e+00;1.299977611854210124e+00;1.397045081049001158e+00
-5.210955794754131704e-02;4.551492559331450916e-01;4.809974794328541470e-01;-2.183242924114058015e-02;9.920529781325887475e-01
-1.940066761911870760e-02;4.307624229775280922e-01;4.197586949732310946e-01;-5.000000000000000000e-01;9.606046371484997515e-01
2.561488418153149565e-02;7.863905375381419552e-03;6.182596829759481327e-01;8.374517321631706757e-02;1.203607113198462031e+00
-1.446408531615202275e-01;7.987285151227064839e-01;1.099871724660388628e+00;-9.777341143352716313e-02;1.234043835904890418e+00
-1.255860413481236226e-01;1.097295029980275949e+00;9.688620847482215526e-01;-1.567105167588976056e-01;1.238368603918266420e+00
-4.802666241145837900e-02;1.382646173165940517e+00;1.016723783227514222e+00;0.000000000000000000e+00;7.672276933961263978e-01
1.326320824901115747e-01;2.004605557887548795e+00;1.250239756299829530e+00;1.359858315007029250e-01;7.339026643860552257e-01
1.179478128987355573e-01;1.698196021042575055e-01;1.034943757839999812e+00;2.935350593433987409e-01;7.577449279007791860e-01
7.368810539474910867e-03;9.093275379361636102e-01;1.323697232886499098e+00;7.145042390294175094e-01;7.518767276754537709e-01
-8.225118627195422694e-02;5.054688560046691759e-01;1.300849321892805222e+00;-2.200164712620247213e-03;1.023798279335962791e+00
-7.365812972388043056e-02;9.766221195552931000e-01;1.252580244474123861e+00;1.163779038835850654e+00;1.072832899335779633e+00
-3.790846939654454045e-02;1.798102133635904876e+00;8.514908680015665920e-01;3.959340678638721411e-01;7.435110585791838700e-01
-9.264377781467882100e-02;9.037418594322761400e-01;3.545697664055321163e-01;5.037462967027434013e-02;6.942455090849131150e-01
-5.484417995275873113e-03;6.544227608074587588e-01;5.803415851203884701e-01;-1.010629591275740286e-01;4.827218389751651850e-01
-8.960688907847637330e-02;1.307359253452105685e+00;5.705885395840499807e-01;6.982753644767790702e-01;2.732346827764217667e-01
3.243246647504040292e-02;7.226556320039571046e-01;2.220899503931935137e-01;1.793528115694365266e-01;4.342165899772708615e-01
4.786194805584639833e-02;6.262551897208996909e-02;8.150050244238642438e-01;4.243486089170933062e-01;7.121030827520976603e-01
-1.313681981788803188e-01;3.993693819083345420e-01;1.002900652875474474e+00;1.436637205154965846e-01;1.093218905757205484e+00
1.474219658926107235e-01;-1.192114768134183156e-01;5.949712940035840614e-01;-5.000000000000000000e-01;7.256016711441614087e-01
2.057521389044282556e-01;1.535383337776063284e+00;1.160695339574355556e+00;5.367842624285691366e-01;1.318402166642608453e+00
-9.092167335736128786e-02;1.495201761890260217e+00;1.220367390717009837e+00;0.000000000000000000e+00;1.167210705639299961e+00
5.044775432025407069e-02;1.601597930744864007e+00;9.369688525881064711e-01;9.005936504068898785e-01;1.171018604830630805e+00
-1.879356369546509031e-01;1.980740479736849080e+00;2.539014761002908127e+00;1.396991807146465758e+00;1.586743800432493856e+00
-1.458940610640513669e-01;-8.197562163655727763e-02;8.974694495332387056e-01;-5.809614334393934515e-02;8.549620017623802415e-01
-1.130031284900321203e-01;5.000021060665668093e-01;2.362490107000784767e-01;-1.109556278408820457e-01;5.244821278801178321e-01
-8.108082944527214564e-02;1.470068372152879999e+00;4.659055586632506740e-01;3.095976200336480466e-01;8.928765284490102205e-01
-8.486980005907975022e-02;9.131571220212537643e-01;5.239051491308404085e-01;-8.644850100178251562e-02;6.428337836026742913e-01
2.152040341196820306e-02;7.702942829739239938e-01;2.555871557025564123e-01;-9.300723999871669812e-02;4.670705792354877817e-01
9.116408060113019574e-02;-1.759568709233279571e-01;2.968531962162883620e-01;2.357779924126072735e-01;5.827460369113144356e-01
8.229003732455348469e-03;3.263118466413866270e-01;5.608132951033548697e-01;-9.000659528106556839e-02;7.738695292058308528e-01
1.555696891033552798e-01;7.250195393779199637e-01;1.598334666619961597e+00;-4.262766626672679499e-02;1.115950933249760135e+00
1.647009475439314974e-01;4.365557297672941761e-01;9.889743411933956674e-01;9.069220380436703033e-02;7.224302196230675266e-01
-8.698917635084073285e-02;1.324621765257524064e+00;1.316708063934193040e+00;9.023130310845086655e-01;1.185482812791625928e+00
1.115842168222164060e-01;4.771057584008197017e-01;9.665214513639708294e-01;2.223152314758924109e-01;7.821659564900015349e-01
1.941934891542874964e-02;1.404884841118797301e+00;1.243925032734041425e+00;9.979326739109064537e-01;1.278703442139006441e+00
5.079397592784570120e-02;4.967265903874856781e-01;9.253152285364966145e-01;6.028056311647670418e-01;5.642357974240002072e-01
-6.073703018447866586e-02;3.535641274318151311e-02;5.825153893809479344e-01;1.024433657962316863e-01;2.552560953522309828e-01
9.901169006222697300e-03;1.754833110699324517e-01;4.828159149078493084e-01;-2.769009403518813556e-02;1.430828682574306898e-01
-1.204228928845119811e-01;-1.318596142148303375e-02;4.333854665215944868e-01;-1.189102444895269971e-02;4.192974445419296869e-01
1.100382021859842071e-03;1.477470209461727024e-01;5.813622375703971779e-01;-3.352139035643234531e-03;4.826383799146615750e-01
-8.523629841150542896e-02;1.362788326039183984e+00;9.718789984469651255e-01;3.159049486563840770e-01;1.395290656629278647e+00
1.132331751690847932e-01;9.923811421461020688e-01;8.187231515887951616e-01;-1.121823175853859100e-01;1.127003209231930203e+00
-1.355218375584741342e-01;1.116426361416170465e+00;1.055416416706280724e+00;5.171981022803675554e-01;7.619541591002298997e-01
-3.594077511761285121e-02;3.565610459254869302e-01;3.474642975509212861e-01;3.368390219797703661e-03;9.807476053479250444e-01
4.490243962561464228e-03;1.008814625641027751e+00;1.188279274498518223e+00;6.476109044881719345e-01;1.404140168340866746e+00
-4.984371880942323196e-02;3.205710102561523667e-01;4.588177941394886439e-01;7.487627158874645694e-01;7.705250858633669875e-01
-1.865698869030921539e-02;1.311407280764259609e+00;1.159954790088384646e+00;5.741138468319694210e-01;1.297495355247216819e+00
7.771454796311186297e-02;1.650767181309720000e+00;1.498891782353535485e+00;7.231048999085306628e-01;1.034946409926597477e+00
1.031987596238182342e-01;3.429844333255497868e-01;5.231616418033664395e-01;2.554849240918360617e-02;8.633749093287040877e-01
1.236094869059321394e-01;4.969515600209493678e-01;5.219192716926017717e-01;-4.631565862509124526e-02;6.894231229755271029e-01
-1.945321589298856790e-02;6.042047210140385483e-01;8.197822846637047300e-01;1.569842917157887041e-01;7.863857568763250594e-01
-1.188482976690033444e-01;4.462405309348172477e-01;4.364007951589594092e-01;1.379224846859076481e-01;3.424976944737044837e-01
4.809306287993223711e-02;1.005072545566683351e+00;7.070961302730444098e-01;-4.828312831073763162e-02;4.145824057955358466e-01
1.548371781473812381e-01;3.130811811522149490e-01;5.916210009955876759e-01;3.179705005640402066e-02;4.356742888101853839e-01
6.238577309338085020e-02;1.487601882097397965e-01;1.086187533370480462e+00;2.492776163727258021e-01;2.984534720262259633e-01
-7.024612471555490012e-02;3.497556128729564229e-01;5.270878476530449497e-01;4.261070112094065276e-01;7.544381812754475947e-01
-5.168920235096504529e-02;4.877646166842453113e-01;7.632693682698428184e-01;0.000000000000000000e+00;1.334828849907226722e+00
-5.455817952340649007e-02;8.737393605444037092e-01;8.372739367855550618e-01;0.000000000000000000e+00;8.768663120281250389e-01
-9.063659277991303886e-02;5.518812003887751949e-01;7.615703299220156763e-01;0.000000000000000000e+00;8.957965204180806662e-01
2.513769201744315840e-01;2.025042942728839890e+00;1.409505353134387517e+00;1.888596738407708753e-01;3.907044380914948545e-01
-7.671112811838023959e-02;2.424417190834820494e-03;4.906227100746411995e-01;6.229692913194946335e-01;4.293334894491537268e-01
-5.774928579975646854e-03;9.223536075021894487e-02;4.910065840721232200e-01;-1.289969647799809882e-01;6.018721606608172792e-01
1.958109903002512309e-01;8.998438153147043650e-01;5.035726116829941645e-01;6.587665016132656648e-01;9.741013797959456877e-01
2.269236905003495786e-01;8.462718404764157931e-01;1.089917631601658776e+00;4.837097930863397677e-01;6.932055159045948933e-01
-3.242356324594453110e-02;8.897609581505296905e-01;3.350833691704810935e-01;7.669814836233128374e-02;8.832388638988981910e-02
1.048182517867855129e-01;1.943142940667791085e-01;8.521430401297543922e-01;-1.308365662438505939e-01;6.179481513341478216e-01
1.327102608449859111e-01;2.499407396045315310e-01;1.036172780625157941e+00;3.001514723953436214e-01;5.263285078781591020e-01
2.244894389964968151e-01;-1.187073185886107773e-01;6.469963803863720830e-01;4.580805580982353908e-01;9.249470022722220408e-01
9.619171532452940043e-02;3.826137830224711767e-01;6.630917383893432104e-01;-6.812902022923683631e-02;1.025595229146690546e+00
-2.860712576529350973e-02;7.290153668142571597e-01;7.787332545871662459e-01;-5.000000000000000000e-01;8.454503057133249122e-01
-2.295367686861171999e-02;4.169694612868628247e-02;3.240684217868984307e-01;6.910018949576161029e-01;9.764317577320935637e-01
-1.682058431072332438e-01;7.135952207926327118e-01;4.919847759227952144e-01;-7.394578422495626246e-02;5.857264638712198490e-01
8.610186108593837623e-03;3.340473973866869839e-01;3.863219580648236118e-01;2.812897842548481853e-01;4.882681988160368913e-01
3.612318440037176615e-04;1.267435071722759210e-01;4.276836550546077587e-01;1.383784392313197609e-01;2.170040712551971340e-01
4.990980986367690546e-03;2.077724721309111566e-01;4.797995808156307329e-01;-8.494449100064976887e-02;5.602971374911723812e-01
-8.041010811907280120e-02;9.494093221725569132e-02;6.943640439180831514e-01;1.327065995393031383e-01;7.673189854405254584e-01
-3.468133866901044332e-02;1.200476758406680444e+00;7.233453870675748965e-01;9.483626507877021550e-02;7.647188323988045600e-01
-3.714828137813577791e-02;2.844395954428384776e-01;2.664406238216633915e-01;-6.084250475043078560e-02;2.094123453459316442e-01
6.226642586116791500e-03;1.862966744414832135e-02;1.342766364061815931e-01;0.000000000000000000e+00;8.398585653194384770e-02
-6.751715413820287559e-02;1.014221786858714669e+00;5.924305304947086181e-01;9.753807027419827969e-02;8.119523871329217268e-01
-1.920277713160047431e-02;3.979866406426657011e-01;3.876263118575777322e-01;-9.028973800690132112e-02;4.624744792814937111e-01
2.026025313015563933e-01;1.029243244669116208e+00;8.491346511009820741e-01;-5.000000000000000000e-01;7.951582228215794412e-01
-1.644079074263179660e-02;6.597056070648960047e-01;2.721166299941558120e-01;1.417661149750284733e-01;6.962963982721144252e-01
1.154820801029913940e-01;1.348354604753523089e+00;1.179133371000038677e+00;0.000000000000000000e+00;8.560451219416338464e-01
-4.482296802013800707e-02;9.611370319367966708e-01;4.382464816934144580e-01;1.166489104252310949e-01;5.528562366380765924e-01
1.052861096234708124e-02;7.005222488577304008e-01;6.469754358944254102e-01;1.844716184630922351e-01;4.643796937186053242e-01
-3.757331664362520418e-02;1.346446757236978486e+00;9.555179152706393397e-01;0.000000000000000000e+00;5.234872573835712695e-01
8.296988389140520087e-03;1.597192312487729415e+00;8.919397347170348045e-01;4.630630407955833583e-01;1.002257128012269405e+00
1.834596752002586872e-01;5.536334112037187838e-01;7.210413333963049398e-01;4.590189456938897350e-01;1.324808772484159791e-01
-2.497821691567264635e-02;1.605859085780697859e-01;7.809841112534159357e-01;0.000000000000000000e+00;3.971781778355349957e-01
2.090274826042005235e-02;2.581195288015209477e-01;7.641482180325946949e-01;-1.348941565093127459e-01;2.128204795606790101e-01
2.852871198332110336e-02;-2.409231219555387979e-02;4.689018775905648972e-01;0.000000000000000000e+00;7.354120295925045681e-02
-5.589097080966232145e-02;3.599193701019028357e-01;1.273266470527784744e+00;0.000000000000000000e+00;7.601919338763620804e-01
-5.527238094416216108e-02;-3.289873749420109406e-02;5.617468159425090812e-01;1.339096262765731571e-01;4.511729653275463603e-01
-3.874052911716707563e-03;2.592034448359133436e-01;6.030183963283267667e-01;1.490160656635916014e-01;4.528873472628189845e-01
-7.076441529320436075e-02;2.392391936208168868e-01;5.600041655241411176e-01;1.809191742046296625e-01;3.600126163241280652e-01
-8.106965108402394704e-02;2.270946771074872639e-01;5.842675988448445823e-01;-9.763343574075417086e-02;5.556630693743621618e-01
1.884917118349591914e-01;3.932952836317157863e-01;7.133233972480388374e-01;6.350979818203116023e-02;5.526197643876241683e-01
-9.194299794661120462e-02;1.874822876940198668e-01;2.157898452050779070e-01;0.000000000000000000e+00;2.817920143654223386e-01
-3.826280273155894390e-02;3.176607814805954555e-01;4.162280253384288420e-01;2.243017932539259351e-01;5.011011073894922063e-01
-1.093139770150457352e-01;7.446129445721907381e-01;1.039167118629193087e+00;2.570503515747623591e-01;5.805949011995675813e-01
1.451342388578849649e-03;4.467500997915969108e-01;9.618180295780808242e-01;0.000000000000000000e+00;1.296699093603289610e-01
-1.335151270027715165e-01;1.327030247928559503e-01;1.683291232383770930e-01;2.683531097651243869e-01;-1.633205974108795436e-02
1.860055573432342624e-02;1.901268743451471066e-01;7.447429428426034503e-01;-6.427923700440617283e-02;-8.904016771191920710e-04
-1.116958720514808941e-02;4.378505862734599630e-01;5.003099237755392892e-01;8.714864789134577072e-02;1.122350329820580722e-01
1.409062136882255900e-01;5.211424302487706051e-01;6.450121310910711392e-01;1.386965014987487088e-01;2.430985526474661873e-01
5.579028410843297342e-02;3.093481199485070277e-01;3.324622034454624009e-01;0.000000000000000000e+00;2.875539914105791350e-01
-3.561008328259010480e-02;3.281531763032575211e-01;8.820524303251865428e-01;8.989284431865904312e-02;5.635553288460246613e-01
1.216993171217022468e-01;4.971948614859103555e-01;8.018349888807148051e-01;2.515020424445523206e-01;2.140625999146734404e-01
4.832220285997374659e-02;1.811457429374188077e-01;3.659230576491989684e-01;4.146460977411997595e-01;2.659421813046403821e-02
-4.096820923022195110e-02;5.762342734652696752e-01;9.670598474791777255e-01;-5.000000000000000000e-01;6.163900510958194578e-01
8.814889401103145894e-02;3.608450201454327932e-01;7.670060162685834459e-01;1.239549513464719144e-01;6.292419980332016882e-01
-7.055111926750694262e-02;-1.140164324557632475e-01;8.239272362654661563e-01;7.355462324297792898e-02;2.933577337477621394e-01
-7.391406173220858855e-02;-1.287781852323274800e-01;9.543183179772399827e-01;4.832306929294647446e-01;7.642825605709466785e-01
-7.119113080780528624e-02;-1.000982477086045513e-01;8.391068598065516415e-01;-7.375541633181506573e-02;6.166354355851947355e-01
-1.853477931496156361e-01;2.113447456859615659e-01;3.731206240918959471e-01;-4.633398173566539296e-02;6.958616989083131477e-02
-2.281011231442743939e-02;4.090245454473342424e-01;4.338782072205186746e-01;2.768965058536538293e-01;5.857935059852122268e-03
-9.848885000289174518e-02;-4.211726365213053214e-04;4.808076389743664025e-01;-1.535700987328117439e-01;1.500522654985499971e-01
-1.046874040427957647e-01;1.210263943121550057e-01;4.984004677363745861e-01;5.876292165200698581e-02;9.189560200424144731e-02
-1.318278539773987679e-01;6.641352967697881082e-01;1.020149761199101057e+00;4.430444288385240181e-01;4.515681983085821360e-01
-2.878365887975647963e-02;1.337339101135011366e-01;8.334388673147622439e-01;2.612997385960802998e-01;5.332359964043162925e-01
-1.248876436008140994e-01;4.716483389756356143e-02;6.609750742008101421e-01;6.931867421480037983e-01;7.267967385280790227e-01
-7.252638633146279989e-02;2.537481124217458653e-02;4.890124457256517926e-02;-8.845532027040954592e-02;-2.231435452638515227e-01
-5.497713240603911700e-02;3.205554734134706818e-01;6.897660672129304338e-01;0.000000000000000000e+00;2.267898306178653678e-01
-1.238162940043857768e-01;6.168492356065098381e-01;7.209313671283573699e-01;5.313951828700418101e-02;5.042017676151395733e-01
8.716077447960121627e-02;5.933925707939338157e-01;6.166857632982740700e-01;2.370270452413836271e-01;3.235387188530318148e-01
-8.932538003188293663e-02;5.289035514800460858e-01;7.238431428717462257e-01;2.585447131787100283e-01;3.551830804755367610e-01
1.367109692699402558e-02;1.617664936097413242e-01;9.491187810832213412e-01;3.293035034187138388e-01;2.490469816416380211e-01
-1.747720701167261859e-01;-5.252920560630117836e-02;4.579221482956386535e-01;5.073841816455962328e-02;2.770063458499480991e-01
5.786048249734503102e-02;2.344207262913794720e-01;7.777970023028889512e-01;-1.452789391025350318e-01;5.276415654044922521e-01
9.296175029848963156e-02;8.092692280461835086e-01;6.696872975209430257e-01;1.002622418939258242e-01;8.157613599144832861e-01
-1.114686146065728412e-01;5.376573179317406526e-01;7.163451717994718804e-01;6.124404719385692468e-03;5.021652082212124668e-01
-5.921439881730002075e-02;9.963896390108488710e-01;9.969335306674352859e-01;8.045160674723913496e-01;7.258797974849444667e-01
-8.743441325506060013e-02;2.618008441116004836e-01;7.620977295276613050e-01;-1.529003264151063968e-01;2.394516144755881037e-01
9.411117287095481510e-02;1.683237140324061465e-01;6.197014797748003900e-01;3.973333333771598697e-01;4.143627150230536627e-01
9.057566003251635300e-02;7.353075282978236427e-01;1.227687877361597790e+00;2.072436045513952330e-01;8.659675922804416226e-01
-6.231268381147957169e-02;-1.551116797041819650e-01;2.285894481559273828e-01;3.912408398975702334e-03;2.371974641482067769e-01
-7.911990826389694864e-02;-2.830675107943801411e-03;3.339390243363878907e-01;1.148433458859973166e-01;1.429957390196358313e-01
2.280307640987292161e-01;-1.031619537974034356e-01;7.384866361909382393e-01;3.235097187760248572e-01;3.560952256806174110e-01
-2.845929357896127485e-02;-1.307583875169548715e-01;2.570241272177886116e-01;1.746727877821204478e-01;1.204185260505680477e-01
-3.510528453588819542e-02;1.619791129264481488e-01;8.601165291744647945e-01;2.316168461434554016e-01;4.301756756172072649e-01
5.845598592070636729e-02;8.143056692407393826e-02;4.251486570837201828e-01;-1.736040804259844916e-01;1.684061329836364362e-01
-2.029261254142751200e-02;4.724336302057887127e-01;8.493461899643490742e-01;1.260910565708240616e-01;4.925269975875035122e-01
-1.476437376274189195e-01;3.335524964957871652e-01;7.895574861527118182e-01;6.523648308589789779e-02;6.064477768411056235e-01
-1.979854166391362830e-02;1.470124807438654702e-01;8.970306987974079327e-01;4.296248750850079068e-01;4.180158076340859674e-01
1.164502835133998833e-02;-2.086153583357095165e-01;5.728225330686262939e-01;1.541197488886962286e-01;2.958500620463848096e-01
-5.863579363754010954e-02;1.166827171701363547e-01;9.260512517574445157e-01;7.290270414631255802e-02;6.307151484380717488e-01
9.327471329345649043e-02;-2.140762962673893877e-01;7.992313999577116412e-01;1.356651153601691473e-01;5.785075745039497397e-01
1.038960716471124257e-01;-1.404104195508225350e-02;2.127974125911502035e-01;-1.792542112581001212e-02;5.232048523973356069e-01
-1.210572576704455894e-01;-9.448344306751221833e-02;5.152567665592380219e-01;2.779223869560217830e-01;8.046660007104343704e-01
1.790149963149882395e-01;4.185033841329579563e-01;5.822433945889785578e-01;4.731838002428503387e-01;7.667500100426655196e-01
4.940450825215542130e-02;-1.654518739090092561e-01;7.298686286908949716e-01;6.541772531118481004e-02;8.038761038983813778e-01
2.516229052228359866e-02;8.118841544663067678e-02;9.680856782441610298e-01;8.528345323519381793e-02;5.328790916336860750e-01
1.698556074375195124e-01;1.072299782529710033e+00;1.029609476993340156e+00;1.638897386052689531e-01;1.052778947151515210e+00
6.146167193963990999e-02;-1.970417398962714117e-01;6.480492101483443790e-01;0.000000000000000000e+00;4.444427759655522614e-01
-1.091459229881541759e-01;-8.222904386492252415e-02;3.405355640370441028e-01;6.829957312528520119e-02;2.214676497735947325e-01
-1.563545312597858575e-02;7.088437273853493981e-01;1.214607875588463282e+00;3.376858249484357977e-01;8.842351415897610201e-01
-1.035146514852100103e-01;-1.636905547459653332e-01;6.726312413855100036e-01;1.687697612609523057e-01;5.068975424932913310e-01
2.431490607065816753e-02;-6.307378226268794963e-02;2.298096145358146936e-01;3.087463101409543449e-03;2.708945872434673219e-01
5.346881977981510388e-03;3.578294531061266270e-01;5.608081119048573537e-01;1.903475520829034373e-02;4.582695255865545381e-01
5.585366994748107265e-03;7.155386159565795268e-01;3.106706824334710126e-01;1.243391319293594560e-01;8.492559002669345380e-01
